source_no_shapes_zip,scenario_original_zip,member_path,member_sha256,member_bytes,original_zip_entry_compressed_bytes,component_group,component_parts,component_gzip_bytes,component_gzip_sha256,representative_no_shapes_zip,representative_member_path
data/scenario_gtfs_no_shapes/extensive_lightrail_no_shapes.zip,extensive_lightrail.zip,trips.txt,fcffedd27ca037079268557225e6e50398a11bcf06d5e76dbb43949fedf7807b,24197750,1426484,fcffedd27ca03707,data/scenario_gtfs_components/fcffedd27ca03707/trips.txt.gz.part01,1426502,6af45fe222cbb80560344ee51467f1c14dc42ee797d864d4977464542c5b95a6,data/scenario_gtfs_no_shapes/extensive_lightrail_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_no_shapes.zip,extensive_lightrail.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_no_shapes.zip,extensive_lightrail.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_no_shapes.zip,extensive_lightrail.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_no_shapes.zip,extensive_lightrail.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_no_shapes.zip,extensive_lightrail.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_no_shapes.zip,extensive_lightrail.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_v2_no_shapes.zip,extensive_lightrail_v2.zip,stops.txt,5d3a90a5c82917428f20daee044df9f486a1f7683af94265dafb5086ddb9c01e,16250930,4510981,5d3a90a5c8291742,data/scenario_gtfs_components/5d3a90a5c8291742/stops.txt.gz.part01,4510999,d25153422f2e7a582c8e15df6b36d7c5d5488199ed800a19168a60473d5c0e77,data/scenario_gtfs_no_shapes/extensive_lightrail_v2_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_v2_no_shapes.zip,extensive_lightrail_v2.zip,stop_times.txt,79950142414c71f189a66308627235fd932ec75231992135a29928145403a11b,291551174,42746744,79950142414c71f1,data/scenario_gtfs_components/79950142414c71f1/stop_times.txt.gz.part01,42746762,77cfc592b2a6303bc32e966cc912f143253d9811ff94ec3b52ed41d2772ebe83,data/scenario_gtfs_no_shapes/extensive_lightrail_v2_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_v2_no_shapes.zip,extensive_lightrail_v2.zip,trips.txt,4b9fc995a4c7c9850c502b551e082fbcb4ace15d44b4ac601e026e5bf22e17d5,24166752,1425230,4b9fc995a4c7c985,data/scenario_gtfs_components/4b9fc995a4c7c985/trips.txt.gz.part01,1425248,1410d1b38d57906445fcd956e152e37ff21f89255917cacdf3a1fdad7ec90ed4,data/scenario_gtfs_no_shapes/extensive_lightrail_v2_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_v2_no_shapes.zip,extensive_lightrail_v2.zip,routes.txt,51600650d39529a343488389b4113f6baead80234ca28f09cb9bb947fe95137c,1150276,166458,51600650d39529a3,data/scenario_gtfs_components/51600650d39529a3/routes.txt.gz.part01,166476,7ff40cf5ea552c39f7563aca5c1dc56aeee63e929dc56c7fa214da8b37d7e933,data/scenario_gtfs_no_shapes/extensive_lightrail_v2_no_shapes.zip,routes.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_v2_no_shapes.zip,extensive_lightrail_v2.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_v2_no_shapes.zip,extensive_lightrail_v2.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_v2_no_shapes.zip,extensive_lightrail_v2.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_v2_no_shapes.zip,extensive_lightrail_v2.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_v2_no_shapes.zip,extensive_lightrail_v2.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/extensive_lightrail_v2_no_shapes.zip,extensive_lightrail_v2.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/lightrail_extension_no_shapes.zip,lightrail_extension.zip,stops.txt,f2d8b650d695ace2b6ac01a991c30fc444cd306352ddb40b7a8b4bc5d67db0f4,16143006,4484113,f2d8b650d695ace2,data/scenario_gtfs_components/f2d8b650d695ace2/stops.txt.gz.part01,4484131,c2b76a10672d1083d3e85b859ea33d5e61afc9cae1d900946548c5224e9b77bc,data/scenario_gtfs_no_shapes/lightrail_extension_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/lightrail_extension_no_shapes.zip,lightrail_extension.zip,stop_times.txt,c1b447e32893fbca0ec70a246a5ca19c632cd7381da268db9824d8287448d6c8,290102871,42619398,c1b447e32893fbca,data/scenario_gtfs_components/c1b447e32893fbca/stop_times.txt.gz.part01,42619416,db940006626f524c6a252a235c680f731de4c607591369e6010a1fc64e438401,data/scenario_gtfs_no_shapes/lightrail_extension_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/lightrail_extension_no_shapes.zip,lightrail_extension.zip,trips.txt,9cc64a8009cd2f905fb5dd0b4957a9d367997645d8fc01133afd2384683686a1,24118158,1423108,9cc64a8009cd2f90,data/scenario_gtfs_components/9cc64a8009cd2f90/trips.txt.gz.part01,1423126,69e9b96413fca4d76bca754d76ed956ca901885beb7756546cc025a34e1693ed,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/lightrail_extension_no_shapes.zip,lightrail_extension.zip,routes.txt,ad17445129f3147ca9708acde9eafd1aedbf75255437d7b01b8644826acc6fc4,1149036,166267,ad17445129f3147c,data/scenario_gtfs_components/ad17445129f3147c/routes.txt.gz.part01,166285,8b6055eb8d0f90c019862c2b5fcb92e86dd548832a72e0c9feab35d3fa6ada54,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,routes.txt
data/scenario_gtfs_no_shapes/lightrail_extension_no_shapes.zip,lightrail_extension.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/lightrail_extension_no_shapes.zip,lightrail_extension.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/lightrail_extension_no_shapes.zip,lightrail_extension.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/lightrail_extension_no_shapes.zip,lightrail_extension.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/lightrail_extension_no_shapes.zip,lightrail_extension.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/lightrail_extension_no_shapes.zip,lightrail_extension.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/lightrail_with_oxford_street_no_shapes.zip,lightrail_with_oxford_street.zip,trips.txt,06d3b9e5e7f337f054267d29c90e9326e6dcaf8c801b61352f351d5de38d759a,24119822,1423205,06d3b9e5e7f337f0,data/scenario_gtfs_components/06d3b9e5e7f337f0/trips.txt.gz.part01,1423223,a0a673bb73007c1a4410000485bbdc536cf87d30e58318535131ecb252a2b1c3,data/scenario_gtfs_no_shapes/lightrail_with_oxford_street_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/lightrail_with_oxford_street_no_shapes.zip,lightrail_with_oxford_street.zip,stop_times.txt,7df1fbf202aa356f11d2aaf125804492aa7eaa0fb2e45b861bd1079e2e73b6a9,290118935,42620692,7df1fbf202aa356f,data/scenario_gtfs_components/7df1fbf202aa356f/stop_times.txt.gz.part01,42620710,b9493a10335a8764cda06d9c6a6e7070ae2e7635e3a3df5bc35ddaebdf636bdb,data/scenario_gtfs_no_shapes/lightrail_with_oxford_street_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/lightrail_with_oxford_street_no_shapes.zip,lightrail_with_oxford_street.zip,stops.txt,993e50f066cb91493e091fe0d58964e3cf3411efb73ef7e6134b594f54fd687f,16145658,4484598,993e50f066cb9149,data/scenario_gtfs_components/993e50f066cb9149/stops.txt.gz.part01,4484616,9393bbae2462a21ff3c1418151c7c7f83943cf1e566c11b77de44e8b18c965a2,data/scenario_gtfs_no_shapes/lightrail_with_oxford_street_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/lightrail_with_oxford_street_no_shapes.zip,lightrail_with_oxford_street.zip,routes.txt,16d1b5e0d2927d01218c46c54be7753b4e5b17b16ab5c33c36c5f7ce0522df6f,1149133,166280,16d1b5e0d2927d01,data/scenario_gtfs_components/16d1b5e0d2927d01/routes.txt.gz.part01,166298,e17a45e7c340550d84cd72b22dad2e0ee8ea28e56534ac9a0823eb01a7725d08,data/scenario_gtfs_no_shapes/lightrail_with_oxford_street_no_shapes.zip,routes.txt
data/scenario_gtfs_no_shapes/lightrail_with_oxford_street_no_shapes.zip,lightrail_with_oxford_street.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/lightrail_with_oxford_street_no_shapes.zip,lightrail_with_oxford_street.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/lightrail_with_oxford_street_no_shapes.zip,lightrail_with_oxford_street.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/lightrail_with_oxford_street_no_shapes.zip,lightrail_with_oxford_street.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/lightrail_with_oxford_street_no_shapes.zip,lightrail_with_oxford_street.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/lightrail_with_oxford_street_no_shapes.zip,lightrail_with_oxford_street.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/new_metro_route_no_shapes.zip,new_metro_route.zip,stops.txt,da72da66748aad56ed21b87fe994ccb2e87f9bbf90058d31a352abf2c29fcb0a,16142383,4483983,da72da66748aad56,data/scenario_gtfs_components/da72da66748aad56/stops.txt.gz.part01,4484001,c02a6b980622c40f69e17b6f7c15c5894081b981ee7b0308fc3342dcf30ffb9c,data/scenario_gtfs_no_shapes/new_metro_route_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/new_metro_route_no_shapes.zip,new_metro_route.zip,stop_times.txt,621b09f1e011e3b59936e235178f4f5a4d52891c47ae595991aa9cf18591947b,290022005,42608145,621b09f1e011e3b5,data/scenario_gtfs_components/621b09f1e011e3b5/stop_times.txt.gz.part01,42608163,17488590461a361b283cc6a6d7734edd44b35acd5c4a77d65c467a4fd3a6fda3,data/scenario_gtfs_no_shapes/2056_v2_stage1_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/new_metro_route_no_shapes.zip,new_metro_route.zip,trips.txt,9cc64a8009cd2f905fb5dd0b4957a9d367997645d8fc01133afd2384683686a1,24118158,1423108,9cc64a8009cd2f90,data/scenario_gtfs_components/9cc64a8009cd2f90/trips.txt.gz.part01,1423126,69e9b96413fca4d76bca754d76ed956ca901885beb7756546cc025a34e1693ed,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/new_metro_route_no_shapes.zip,new_metro_route.zip,routes.txt,ad17445129f3147ca9708acde9eafd1aedbf75255437d7b01b8644826acc6fc4,1149036,166267,ad17445129f3147c,data/scenario_gtfs_components/ad17445129f3147c/routes.txt.gz.part01,166285,8b6055eb8d0f90c019862c2b5fcb92e86dd548832a72e0c9feab35d3fa6ada54,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,routes.txt
data/scenario_gtfs_no_shapes/new_metro_route_no_shapes.zip,new_metro_route.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/new_metro_route_no_shapes.zip,new_metro_route.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/new_metro_route_no_shapes.zip,new_metro_route.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/new_metro_route_no_shapes.zip,new_metro_route.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/new_metro_route_no_shapes.zip,new_metro_route.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/new_metro_route_no_shapes.zip,new_metro_route.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
data/scenario_gtfs_no_shapes/smw_v4_no_shapes.zip,smw_v4.zip,stop_times.txt,ec3fa16615993c3956371e60a611314e589dd3d8be14bb3f381ec38eb20c4ec4,396970121,47920222,ec3fa16615993c39,data/scenario_gtfs_components/ec3fa16615993c39/stop_times.txt.gz.part01,47920240,081ae07eb01c54ff4142f1c311738f3419b9808078a31dc35c1476a8d43ea6d2,data/scenario_gtfs_no_shapes/smw_v4_no_shapes.zip,stop_times.txt
data/scenario_gtfs_no_shapes/smw_v4_no_shapes.zip,smw_v4.zip,trips.txt,9cc64a8009cd2f905fb5dd0b4957a9d367997645d8fc01133afd2384683686a1,24118158,1423108,9cc64a8009cd2f90,data/scenario_gtfs_components/9cc64a8009cd2f90/trips.txt.gz.part01,1423126,69e9b96413fca4d76bca754d76ed956ca901885beb7756546cc025a34e1693ed,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,trips.txt
data/scenario_gtfs_no_shapes/smw_v4_no_shapes.zip,smw_v4.zip,stops.txt,3c47777e3d61bc894b19c091b668b4e8171530abf2e6f0b1591e0d5e9b98b52f,16140329,4483530,3c47777e3d61bc89,data/scenario_gtfs_components/3c47777e3d61bc89/stops.txt.gz.part01,4483548,d04bf91f169cb2c193f3e6a510fb7349be7439d13eaef2e54b1be88b0848e4a1,data/scenario_gtfs_no_shapes/smw_v4_no_shapes.zip,stops.txt
data/scenario_gtfs_no_shapes/smw_v4_no_shapes.zip,smw_v4.zip,routes.txt,ad17445129f3147ca9708acde9eafd1aedbf75255437d7b01b8644826acc6fc4,1149036,166267,ad17445129f3147c,data/scenario_gtfs_components/ad17445129f3147c/routes.txt.gz.part01,166285,8b6055eb8d0f90c019862c2b5fcb92e86dd548832a72e0c9feab35d3fa6ada54,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,routes.txt
data/scenario_gtfs_no_shapes/smw_v4_no_shapes.zip,smw_v4.zip,levels.txt,8036aabb64bffffa20966ba888a0cd18033d6a0082e14e1b1ca05af3c2ac4ad0,162,73,8036aabb64bffffa,data/scenario_gtfs_components/8036aabb64bffffa/levels.txt.gz.part01,91,de090cc91af09acd3b33cca9f3cc9014e7191bbb57f68fa11ecb481cdf60987a,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,levels.txt
data/scenario_gtfs_no_shapes/smw_v4_no_shapes.zip,smw_v4.zip,notes.txt,c7d1b93111cd314985cb5065cbf4db8e95e26a655de9e4a61976abc9579732c5,68758,19245,c7d1b93111cd3149,data/scenario_gtfs_components/c7d1b93111cd3149/notes.txt.gz.part01,19263,e46b336920e4eb028b6e83b0e392e304e1019958abf2cdcc66aa878da276b523,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,notes.txt
data/scenario_gtfs_no_shapes/smw_v4_no_shapes.zip,smw_v4.zip,pathways.txt,8308fd8ad39a82dafbcb8d5ccaa11908a2ac9f9fbacb817656c481248712046e,342004,48696,8308fd8ad39a82da,data/scenario_gtfs_components/8308fd8ad39a82da/pathways.txt.gz.part01,48714,a78909d0aff6559f60b572b4376039130e08bc40a0d58026f57464bfac3ddc16,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,pathways.txt
data/scenario_gtfs_no_shapes/smw_v4_no_shapes.zip,smw_v4.zip,agency.txt,3d244cb940840266b1c4a851fe595c33eb6452834a1db9623286ebdb7c68a9d7,35910,4747,3d244cb940840266,data/scenario_gtfs_components/3d244cb940840266/agency.txt.gz.part01,4765,bfb82e7c32fd85ab0dc1a6862313977a79afe5fe0faedf639a990fd9f85437d8,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,agency.txt
data/scenario_gtfs_no_shapes/smw_v4_no_shapes.zip,smw_v4.zip,calendar.txt,83f9519c1862051450997490e764edc1a570c9b84d7ef8efb5d2e93c598102fd,124662,10489,83f9519c18620514,data/scenario_gtfs_components/83f9519c18620514/calendar.txt.gz.part01,10507,f2e9c5b13470a99d049bedb84813d6111236994891a4d7dad7622ebe94a4794d,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar.txt
data/scenario_gtfs_no_shapes/smw_v4_no_shapes.zip,smw_v4.zip,calendar_dates.txt,b874fb7fe9f7c216e67493eba0e78a5b282ccd00cf641f8aa1c2339acc36ad4f,721876,70990,b874fb7fe9f7c216,data/scenario_gtfs_components/b874fb7fe9f7c216/calendar_dates.txt.gz.part01,71008,a40faf924596d335fee73cb92d8ac0e726045fa657f08d6421b65ef665df9547,data/scenario_gtfs_no_shapes/1974_v2_no_shapes.zip,calendar_dates.txt
