num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,
211,1469946.616,1468726.554,1220.061929,880.1982681,2.82E+02,
212,1364447.045,1362611.677,1835.367791,2241.42511,6.66E+02,
213,1287678.173,1281586.537,6091.635842,732.4879464,2.05E+02,
214,1191266.806,1180350.307,10916.49866,1761.467124,4.57E+02,
215,1573055.338,1571641.069,1414.268902,1537.885857,5.27E+02,
216,1356737.476,1345783.667,10953.80856,178.2657128,5.27E+01,
217,1427915.431,1427141.686,773.7445467,422.0436021,1.31E+02,
218,1348341.692,1348244.6,97.09240746,1438.397717,4.22E+02,
219,1311047.155,1309968.944,1078.210528,1533.723374,4.38E+02,
220,1209970.456,1198479.853,11490.60265,880.3732715,2.32E+02,
221,1056309.743,1045809.287,10500.45604,1456.997777,3.35E+02,
222,1353088.049,1351069.397,2018.652112,0.000106658,3.14E-05,
223,1157634.504,1153734.228,3900.276279,524.8379544,1.32E+02,
224,1434945.452,1432453.695,2491.756915,0.000106658,3.33E-05,
225,1151642.076,1146856.064,4786.011867,0.000106658,2.67E-05,
226,965219.0408,935771.4235,29447.61726,1780.474452,3.74E+02,
227,1113055.046,1052352.613,60702.43263,3008.323102,7.29E+02,
228,1133546.644,1069946.934,63599.70969,2692.316866,6.64E+02,
229,1072265.035,1032709.114,39555.92104,3334.655024,7.79E+02,
230,927907.4656,915157.1783,12750.28729,3590.056708,7.25E+02,
231,1041237.121,1036218.785,5018.335828,2661.349366,6.03E+02,
232,1060911.372,1051640.025,9271.346503,1745.419444,4.03E+02,
233,1099831.54,1090560.193,9271.346647,2017.405038,4.83E+02,
236,1033493.04,1027487.201,6005.838965,1422.957496,3.20E+02,
237,974860.4189,972521.3793,2339.03959,1643.675357,3.49E+02,
238,997577.756,990812.9277,6764.828312,342.8875586,7.45E+01,
239,1294487.156,1282980.971,11506.18485,625.9179253,1.76E+02,
240,1446040.311,1438010.067,8030.244064,1301.419214,4.10E+02,
241,1126788.464,1112541.929,14246.53509,1628.008541,3.99E+02,
242,1174488.253,1168448.059,6040.193526,2617.974598,6.69E+02,
243,1223257.002,1214351.255,8905.747286,1173.830968,3.13E+02,
244,1443914.049,1435883.805,8030.244422,553.0395378,1.74E+02,
245,1256634.852,1247363.505,9271.346638,2212.322931,6.05E+02,
246,1235648.635,1226550.5,9098.135476,1917.14988,5.16E+02,
247,1274849.795,1264659.644,10190.15093,1191.479637,3.31E+02,
248,1301631.814,1289923.853,11707.96106,1636.834087,4.64E+02,
249,1306387.19,1295520.952,10866.23772,1571.425648,4.47E+02,
250,1182145.707,1176518.062,5627.645316,1418.779207,3.65E+02,
251,1147240.909,1139335.846,7905.063085,3283.828509,8.20E+02,
252,988398.5973,976513.2498,11885.34754,1812.468904,3.90E+02,
