num_opportunities,EMP_2016,,,ERP_2016,,
420,959770.3847,844819.7232,114950.6615,1247.982619,260.7961449,
421,642828.8284,585551.1319,57277.69647,1425.943213,199.5826851,
422,602128.4827,549963.1175,52165.36517,2537.678521,332.6986669,
423,621050.3868,563220.5766,57829.81025,8.76E-05,1.18E-05,
424,563724.7083,522965.445,40759.26328,3075.033931,377.4350853,
425,452222.6319,432077.543,20145.08887,3570.361542,351.5521633,
426,661215.4106,626506.734,34708.67659,8.76E-05,1.26E-05,
428,118137.9721,118137.9721,0,1.942623951,0.049969331,
429,108000.218,108000.218,6.00E-06,1.942623951,0.045681321,
430,39602.28354,39602.28354,3.07E-06,1.942623951,0.01675075,
433,1173300.037,1153027.202,20272.83589,28.34772823,7.241901786,
434,985940.9429,959593.2032,26347.73966,27.43322096,5.889155055,
435,51075.49511,51075.49511,-2.20E-06,8.43E-05,9.37E-07,
500,952243.2339,889524.221,62719.01293,2118.3223,439.2029205,
501,881628.6634,802580.6607,79048.00273,4160.293619,798.6104152,
502,900103.9753,824355.3061,75748.66917,2877.416349,563.9241223,
503,782592.9678,691648.9906,90943.97718,3113.476976,530.5262597,
504,859625.6937,704952.5893,154673.1044,3641.912196,681.6542464,
505,933260.9783,723507.4149,209753.5634,3747.57856,761.5161861,
508,708373.7176,631804.6174,76569.10016,4127.419959,636.5996346,
509,657368.4061,586817.6638,70550.74228,3044.183114,435.7173823,
510,659991.4668,588645.6455,71345.82132,4870.6753,699.9270609,
511,870436.6262,788134.6585,82301.96771,4065.658178,770.536658,
512,802716.3852,706326.1701,96390.21513,2532.908966,442.6974241,
513,713812.4001,629597.8885,84214.5116,2011.097504,312.5665511,
514,764675.0287,673586.5733,91088.45541,2119.056979,352.8132024,
517,1290618.675,1242305.476,48313.19979,789.276579,221.7953549,
518,1132361.068,1087121.534,45239.53433,1007.119856,248.3083782,
519,1026406.755,984017.6497,42389.10558,2080.351257,464.9234555,
520,1080450.959,1033573.341,46877.6183,2383.700569,560.7664795,
521,1031710.33,958816.4255,72893.90485,2291.915717,514.8511742,
522,1177313.54,844952.8101,332360.7294,1967.840995,504.4375736,
523,1027731.215,906475.2847,121255.93,3279.019744,733.7512679,
524,999320.1951,739122.3635,260197.8316,2702.023151,587.9210574,
525,1217687.103,1160834.837,56852.2658,1559.752131,413.5391011,
527,779895.5325,755623.9311,24271.60143,2.87702556,0.488545974,
530,874929.1897,832003.8734,42925.31626,1538.118538,293.0137482,
531,988462.2749,966621.3605,21840.91442,2010.809879,432.76925,
532,911254.2479,855764.6883,55489.55957,2330.754603,462.4463991,
533,814845.7065,767721.8767,47123.82979,2165.268005,384.160162,
534,1161634.853,1141921.377,19713.47602,1511.870197,382.3925526,
535,975195.1958,950995.4326,24199.76319,868.6523493,184.4432802,
536,1047057.958,1024634.566,22423.39275,492.0863265,112.1856492,
537,1234286.109,1219656.855,14629.25424,1091.697457,293.388729,
538,823317.2489,771253.8832,52063.36574,1767.558827,316.8592402,
539,1299183.149,1272131.285,27051.86441,1566.52546,443.1320094,
540,715181.9843,653720.5399,61461.44441,2089.486246,325.3728926,
541,1122579.855,1100117.198,22462.65663,1364.232267,333.4500965,
542,859343.1581,806393.8131,52949.34499,1431.665336,267.8757617,
543,812948.0424,711747.6352,101200.4072,1124.40323,199.0261581,
544,799291.6247,701348.4105,97943.21423,1299.806394,226.2086547,
545,906045.9717,826451.8866,79594.08509,3892.064883,767.81323,
548,246501.4099,240745.0979,5756.312033,3087.921967,165.7337703,
549,348169.6136,330597.5378,17572.07577,3260.416726,247.1663041,
550,654372.3713,585143.9817,69228.38961,3392.433596,483.3498582,
