num_opportunities,EMP_2016,T2&T3,Marginal,Base,Net to Base,ERP,,
4158,50652.79869,50652.79869,-4.26E-06,50652.79869,-4.26E-06,2512.499413,2.77E+01,
4159,30181.5181,30181.5181,1.00E-06,30181.5181,1.00E-06,2715.384585,1.78E+01,
4160,15547.92752,15547.92752,5.90E-07,15547.92752,5.90E-07,3905.149728,1.32E+01,
4161,34289.37986,34289.37986,-1.55E-06,34289.37986,-1.55E-06,3999.265785,2.99E+01,
4162,45459.99341,45459.99341,-2.49E-07,45459.99341,-2.49E-07,921.1819909,9.12E+00,
4163,1780.394053,1780.394053,0,1780.394053,0,65.80107556,2.55E-02,
4200,330.704294,330.704294,0,330.704294,0,,0.00E+00,
4201,93.72798057,93.72798057,0,93.72798057,0,521.0000001,1.06E-02,
4205,410.2356743,410.2356743,0,410.2356743,0,1899.581962,1.70E-01,
4206,362.5689864,362.5689864,0,362.5689864,0,,0.00E+00,
4207,431.0355305,431.0355305,0,431.0355305,0,1705.76644,1.60E-01,
4208,357.9583391,357.9583391,0,357.9583391,0,,0.00E+00,
4209,592.5194656,592.5194656,0,592.5194656,0,,0.00E+00,
4210,371.7434841,371.7434841,0,371.7434841,0,,0.00E+00,
4211,3690.543571,3690.543571,-4.00E-07,3690.543571,-4.00E-07,2336.540753,1.88E+00,
4212,533.2929668,533.2929668,0,533.2929668,0,,0.00E+00,
4213,389.7558753,389.7558753,0,389.7558753,0,,0.00E+00,
4214,2330.705556,2330.705556,-5.00E-07,2330.705556,-5.00E-07,1563.758738,7.94E-01,
4300,529.7817217,529.7817217,0,529.7817217,0,,0.00E+00,
4301,297.0253067,297.0253067,0,297.0253067,0,,0.00E+00,
4302,1076.121259,1076.121259,0,1076.121259,0,,0.00E+00,
4303,214.7084827,214.7084827,0,214.7084827,0,,0.00E+00,
4304,730.0720075,730.0720075,0,730.0720075,0,2911.698439,4.63E-01,
4305,445.55026,445.55026,0,445.55026,0,1812.53171,1.76E-01,
4306,381.4356276,381.4356276,0,381.4356276,0,,0.00E+00,
4307,437.9096486,437.9096486,0,437.9096486,0,1457.442768,1.39E-01,
4308,2404.998598,2404.998598,-3.00E-07,2404.998598,-3.00E-07,1340.913295,7.02E-01,
4309,712.6451055,712.6451055,0,712.6451055,0,1487.322835,2.31E-01,
4310,23510.47264,23510.47264,2.46E-06,23510.47264,2.46E-06,1824.623613,9.34E+00,
4311,4439.402061,4439.402061,4.00E-07,4439.402061,4.00E-07,1391.895488,1.35E+00,
4312,16200.20691,16200.20691,-3.24E-06,16200.20691,-3.24E-06,2133.648153,7.53E+00,
4315,136.9400243,136.9400243,0,136.9400243,0,,0.00E+00,
4316,604.5212414,604.5212414,0,604.5212414,0,,0.00E+00,
4317,1231.822668,1231.822668,0,1231.822668,0,,0.00E+00,
4400,513.9643302,513.9643302,0,513.9643302,0,2991.955998,3.35E-01,
4401,321.7207296,321.7207296,0,321.7207296,0,1548.344151,1.08E-01,
4402,189.4707995,189.4707995,0,189.4707995,0,388.3288076,1.60E-02,
4403,486.1295031,486.1295031,-1.02E-12,486.1295031,-1.02E-12,,0.00E+00,
4404,6679.440225,6679.440225,0,6679.440225,0,2700.138266,3.93E+00,
4405,657.670593,657.670593,0,657.670593,0,1678.673386,2.40E-01,
4406,13633.96299,13633.96299,7.45E-07,13633.96299,7.45E-07,93.46235542,2.77E-01,
4407,3684.248535,3684.248535,3.10E-07,3684.248535,3.10E-07,700.2170633,5.62E-01,
4408,1106.157822,1106.157822,4.92E-07,1106.157822,4.92E-07,332.9325655,8.02E-02,
4423,579.5921623,579.5921623,7.00E-09,579.5921623,7.00E-09,49.79921462,6.28E-03,
4424,2183.83137,2183.83137,5.70E-08,2183.83137,5.70E-08,109.4689741,5.21E-02,
4425,241.4408513,241.4408513,-1.30E-08,241.4408513,-1.30E-08,53.7608484,2.83E-03,
4426,2183.015322,2183.015322,3.67E-07,2183.015322,3.67E-07,40.78562688,1.94E-02,
4427,169.2361903,169.2361903,0,169.2361903,0,470.0432998,1.73E-02,
4428,2059.451979,2059.451979,2.40E-07,2059.451979,2.40E-07,129.1710452,5.79E-02,
4429,4989.319593,4989.319593,4.82E-07,4989.319593,4.82E-07,108.9297929,1.18E-01,
4430,3508.764091,3508.764091,1.57E-07,3508.764091,1.57E-07,309.7480527,2.37E-01,
4431,3358.774592,3358.774592,-7.00E-08,3358.774592,-7.00E-08,178.2700689,1.30E-01,
4432,6995.594405,6995.594405,-7.70E-08,6995.594405,-7.70E-08,2928.269302,4.46E+00,
4433,41934.02685,41934.02685,4.99E-06,41934.02685,4.99E-06,3636.334399,3.32E+01,
4434,8097.649242,8097.649242,1.95E-07,8097.649242,1.95E-07,363.3859222,6.41E-01,
4435,40452.15831,40452.15831,1.12E-06,40452.15831,1.12E-06,1270.116856,1.12E+01,
4436,50524.4284,50524.4284,1.18E-06,50524.4284,1.18E-06,8.64E-05,9.50E-07,
4437,38543.3537,38543.3537,8.53E-07,38543.3537,8.53E-07,2180.153981,1.83E+01,
4438,83145.57752,83145.57752,1.09E-06,83145.57752,1.09E-06,1547.948852,2.80E+01,
4439,27011.09653,27011.09653,-3.49E-06,27011.09653,-3.49E-06,809.0295437,4.76E+00,
4440,34182.87164,34182.87164,2.87E-06,34182.87164,2.87E-06,3200.294311,2.38E+01,
4441,50913.42953,50913.42953,-9.67E-07,50913.42953,-9.67E-07,2572.283114,2.85E+01,
4442,39503.1371,39503.1371,4.91E-06,39503.1371,4.91E-06,850.3303468,7.31E+00,
4443,5949.783913,5949.783913,1.95E-07,5949.783913,1.95E-07,1085.288771,1.41E+00,
4444,97767.10279,97767.10279,4.57E-06,97767.10279,4.57E-06,170.9572653,3.64E+00,
4445,67721.33664,67721.33664,-2.43E-06,67721.33664,-2.43E-06,678.294071,1.00E+01,
4446,100133.6112,100133.6112,1.55E-05,100133.6112,1.55E-05,330.2607234,7.20E+00,
4447,98709.57756,98709.57756,4.66E-06,98709.57756,4.66E-06,0.000102555,2.20E-06,
4448,139141.0591,139141.0591,-1.80E-05,139141.0591,-1.80E-05,2565.929106,7.77E+01,
4449,14416.09218,14416.09218,9.35E-07,14416.09218,9.35E-07,1377.630326,4.32E+00,
4499,246951.8429,246951.8429,3.79E-05,246951.8429,3.79E-05,297.1419306,1.60E+01,
4500,98973.6744,98973.6744,4.11E-06,98973.6744,4.11E-06,2743.455566,5.91E+01,
4501,43814.99654,43814.99654,4.59E-06,43814.99654,4.59E-06,2372.696234,2.26E+01,
4502,140986.4321,140986.4321,2.33E-05,140986.4321,2.33E-05,2269.869898,6.97E+01,
4503,64153.60405,64153.60405,3.79E-06,64153.60405,3.79E-06,3684.5917,5.15E+01,
4504,57559.39428,57559.39428,6.00E-08,57559.39428,6.00E-08,1396.368144,1.75E+01,
4505,211492.3107,211492.3107,3.20E-05,211492.3107,3.20E-05,147.869568,6.81E+00,
4506,52997.23435,52997.23435,-3.84E-06,52997.23435,-3.84E-06,3243.250365,3.74E+01,
4507,48172.55403,48172.55403,1.00E-06,48172.55403,1.00E-06,2613.688997,2.74E+01,
4508,81900.5144,81900.5144,4.46E-06,81900.5144,4.46E-06,2665.531077,4.75E+01,
4509,70579.82401,70579.82401,5.80E-07,70579.82401,5.80E-07,2573.678451,3.96E+01,
4511,99689.7425,99689.7425,-2.75E-06,99689.7425,-2.75E-06,1273.67368,2.76E+01,
4512,45071.8925,45071.8925,-2.06E-06,45071.8925,-2.06E-06,200.5166074,1.97E+00,
4513,60292.86053,60292.86053,-4.37E-06,60292.86053,-4.37E-06,1338.580236,1.76E+01,
4514,205755.094,205755.094,1.98E-05,205755.094,1.98E-05,0.000102555,4.59E-06,
4515,164289.6129,164289.6129,-4.67E-05,164289.6129,-4.67E-05,0.130216329,4.66E-03,
4516,149977.3011,149977.3011,4.86E-05,149977.3011,4.86E-05,0.000102555,3.35E-06,
4517,126326.5105,126326.5105,-1.45E-06,126326.5105,-1.45E-06,0.000102555,2.82E-06,
4518,76910.80601,76910.80601,4.40E-06,76910.80601,4.40E-06,2133.924935,3.57E+01,
4519,62158.42317,62158.42317,-3.51E-06,62158.42317,-3.51E-06,2092.178357,2.83E+01,
4520,89334.88587,89334.88587,-2.17E-06,89334.88587,-2.17E-06,1454.221685,2.83E+01,
4521,66255.72614,66255.72614,1.80E-06,66255.72614,1.80E-06,238.8273891,3.45E+00,
4522,69137.93097,69137.93097,4.84E-06,69137.93097,4.84E-06,3086.879452,4.65E+01,
4523,71855.62033,71855.62033,-3.24E-06,71855.62033,-3.24E-06,2946.3997,4.61E+01,
4524,45053.88135,45053.88135,4.80E-07,45053.88135,4.80E-07,1867.809601,1.83E+01,
4525,87918.25715,87918.25715,-1.97E-06,87918.25715,-1.97E-06,1919.047515,3.67E+01,
4526,180857.4731,180857.4731,2.92E-05,180857.4731,2.92E-05,287.2513049,1.13E+01,
4527,123889.6863,123889.6863,-4.74E-05,123889.6863,-4.74E-05,1076.43543,2.90E+01,
4528,28049.00641,28049.00641,6.97E-07,28049.00641,6.97E-07,2139.871793,1.31E+01,
4529,34856.20638,34856.20638,3.10E-06,34856.20638,3.10E-06,3089.142569,2.34E+01,
4530,108755.8608,108755.8608,-3.63E-05,108755.8608,-3.63E-05,3181.101739,7.53E+01,
4531,75291.32106,75291.32106,3.20E-08,75291.32106,3.20E-08,1625.421118,2.66E+01,
4532,163397.5745,163397.5745,4.59E-05,163397.5745,4.59E-05,4.069363592,1.45E-01,
4533,278756.029,278756.029,4.61E-05,278756.029,4.61E-05,4.72E-05,2.86E-06,
4534,65155.92049,65155.92049,5.20E-08,65155.92049,5.20E-08,24.50167244,3.48E-01,
4535,148714.2841,148714.2841,5.44E-06,148714.2841,5.44E-06,1355.401922,4.39E+01,
4536,205269.3816,205269.3816,-4.93E-05,205269.3816,-4.93E-05,426.9117513,1.91E+01,
4537,102055.1034,102055.1034,-9.67E-06,102055.1034,-9.67E-06,2815.610518,6.26E+01,
4538,103080.5626,103080.5626,4.44E-05,103080.5626,4.44E-05,1059.229736,2.38E+01,
4539,60790.40681,60790.40681,4.91E-06,60790.40681,4.91E-06,3895.878613,5.16E+01,
4540,63520.00027,63520.00027,4.47E-06,63520.00027,4.47E-06,1981.429668,2.74E+01,
4541,30114.01892,30114.01892,-9.63E-07,30114.01892,-9.63E-07,2145.758288,1.41E+01,
4542,37635.50008,37635.50008,-3.78E-06,37635.50008,-3.78E-06,1514.060039,1.24E+01,
4543,257829.6785,257829.6785,-1.05E-05,257829.6785,-1.05E-05,0.849352207,4.77E-02,
4544,162081.1795,162081.1795,7.67E-06,162081.1795,7.67E-06,418.3958188,1.48E+01,
4545,42388.12727,42388.12727,3.35E-06,42388.12727,3.35E-06,3780.958288,3.49E+01,
4546,90334.28331,90334.28331,4.10E-06,90334.28331,4.10E-06,2436.429068,4.79E+01,
4547,92782.31263,92782.31263,8.02E-07,92782.31263,8.02E-07,2518.432789,5.09E+01,
4548,108681.3448,108681.3448,-2.49E-05,108681.3448,-2.49E-05,1741.309563,4.12E+01,
4549,52462.18319,52462.18319,-4.78E-06,52462.18319,-4.78E-06,3640.89209,4.16E+01,
4550,143911.6039,143911.6039,-4.43E-05,143911.6039,-4.43E-05,3239.829908,1.02E+02,
4551,118883.3123,118883.3123,-6.67E-06,118883.3123,-6.67E-06,1576.261369,4.08E+01,
4552,43876.17371,43876.17371,2.97E-06,43876.17371,2.97E-06,2227.378044,2.13E+01,
4553,179244.4109,179244.4109,3.88E-05,179244.4109,3.88E-05,1518.73126,5.93E+01,
4554,75087.1309,75087.1309,3.41E-06,75087.1309,3.41E-06,1474.863649,2.41E+01,
4555,143715.2237,143715.2237,2.29E-05,143715.2237,2.29E-05,815.7815179,2.55E+01,
4556,4955.311769,4955.311769,5.50E-08,4955.311769,5.50E-08,1495.307065,1.61E+00,
4557,3178.676832,3178.676832,0,3178.676832,0,2512.66225,1.74E+00,
4558,15811.3386,15811.3386,3.14E-06,15811.3386,3.14E-06,2493.030685,8.58E+00,
4559,165417.7084,165417.7084,2.86E-05,165417.7084,2.86E-05,1.00E-06,3.60E-08,
4560,113794.5248,113794.5248,-5.67E-06,113794.5248,-5.67E-06,13.70968077,3.40E-01,
4561,34259.74046,34259.74046,-3.18E-06,34259.74046,-3.18E-06,3014.240645,2.25E+01,
4562,34975.44612,34975.44612,3.33E-06,34975.44612,3.33E-06,5016.98009,3.82E+01,
4563,46524.22823,46524.22823,-1.61E-06,46524.22823,-1.61E-06,4006.076807,4.06E+01,
4564,57017.29406,57017.29406,1.30E-06,57017.29406,1.30E-06,2797.222561,3.47E+01,
4565,90188.17827,90188.17827,1.30E-07,90188.17827,1.30E-07,1816.110549,3.57E+01,
4566,34683.29781,34683.29781,-4.91E-06,34683.29781,-4.91E-06,3171.320943,2.39E+01,
4567,54396.90721,54396.90721,3.70E-06,54396.90721,3.70E-06,1667.844663,1.98E+01,
4568,45046.76659,45046.76659,3.25E-07,45046.76659,3.25E-07,796.5205551,7.81E+00,
4569,47204.26095,47204.26095,2.10E-06,47204.26095,2.10E-06,2750,2.83E+01,
4570,59914.24513,59914.24513,-5.00E-06,59914.24513,-5.00E-06,2693,3.51E+01,
4571,160282.027,160282.027,-3.06E-05,160282.027,-3.06E-05,18.71671892,6.53E-01,
4572,30889.3048,30889.3048,-2.47E-06,30889.3048,-2.47E-06,232.7153034,1.57E+00,
4573,218289.3603,218289.3603,3.74E-05,218289.3603,3.74E-05,881.3139199,4.19E+01,
4574,241282.9004,241282.9004,-3.51E-05,241282.9004,-3.51E-05,539.804811,2.84E+01,
4575,210855.5511,210855.5511,8.83E-06,210855.5511,8.83E-06,1571.099108,7.21E+01,
4576,18489.30198,18489.30198,-4.55E-06,18489.30198,-4.55E-06,2588.361925,1.04E+01,
4577,28428.67249,28428.67249,-4.53E-07,28428.67249,-4.53E-07,2882.383924,1.78E+01,
4578,44570.35995,44570.35995,-2.98E-06,44570.35995,-2.98E-06,2281.771555,2.21E+01,
4579,43250.68996,43250.68996,4.56E-06,43250.68996,4.56E-06,3044.601971,2.87E+01,
4580,60142.51491,60142.51491,-2.23E-06,60142.51491,-2.23E-06,683.490354,8.95E+00,
4581,160333.7972,160333.7972,-5.00E-07,160333.7972,-5.00E-07,78.12708788,2.73E+00,
4582,169753.3246,169753.3246,3.90E-05,169753.3246,3.90E-05,647.9660537,2.39E+01,
4583,63730.08788,63730.08788,7.15E-07,63730.08788,7.15E-07,42.14151797,5.85E-01,
4584,170535.8158,170535.8158,2.79E-05,170535.8158,2.79E-05,464.6928371,1.73E+01,
4585,52188.20678,52188.20678,-1.13E-06,52188.20678,-1.13E-06,709.7825255,8.07E+00,
4600,11.63821448,11.63821448,0,11.63821448,0,47.97538847,1.22E-04,
4601,293.3818963,293.3818963,0,293.3818963,0,1056.431797,6.75E-02,
4602,231.4195812,231.4195812,0,231.4195812,0,1923.967016,9.69E-02,
4603,892.3219554,892.3219554,0,892.3219554,0,,0.00E+00,
4606,314.5178728,314.5178728,0,314.5178728,0,2513.47196,1.72E-01,
4607,859.9181836,859.9181836,0,859.9181836,0,3105.583122,5.81E-01,
4608,2540.654536,2540.654536,2.00E-07,2540.654536,2.00E-07,2087.39197,1.15E+00,
4609,1682.664038,1682.664038,2.00E-07,1682.664038,2.00E-07,2091.392721,7.66E-01,
4610,2280.29486,2280.29486,3.00E-07,2280.29486,3.00E-07,3573.670997,1.77E+00,
4611,1480.524693,1480.524693,-9.00E-08,1480.524693,-9.00E-08,2232.042715,7.20E-01,
4612,21789.9196,21789.9196,2.31E-06,21789.9196,2.31E-06,2857.261093,1.36E+01,
4613,2160.993607,2160.993607,-3.90E-07,2160.993607,-3.90E-07,987.1854216,4.64E-01,
4616,5.606710298,5.606710298,0,5.606710298,0,,0.00E+00,
4618,4.95E-06,4.95E-06,-4.20E-09,4.95E-06,-4.20E-09,0.058138826,6.27E-14,
4621,1767.02003,1767.02003,-5.00E-07,1767.02003,-5.00E-07,1798.917956,6.92E-01,
4622,291.8416549,291.8416549,0,291.8416549,0,1748.086309,1.11E-01,
4623,2095.984086,2095.984086,3.00E-07,2095.984086,3.00E-07,3612.068781,1.65E+00,
4624,7228.201168,7228.201168,-5.00E-07,7228.201168,-5.00E-07,1393.071447,2.19E+00,
4625,5052.6186,5052.6186,3.00E-07,5052.6186,3.00E-07,1990.216604,2.19E+00,
4626,5052.6186,5052.6186,3.00E-07,5052.6186,3.00E-07,3020.638902,3.32E+00,
4629,667.5422803,667.5422803,0,667.5422803,0,4881.086488,7.09E-01,
4630,608.1007604,608.1007604,0,608.1007604,0,506.8619693,6.71E-02,
4631,1633.883516,1633.883516,2.50E-07,1633.883516,2.50E-07,2886.079303,1.03E+00,
4632,84.96634495,84.96634495,0,84.96634495,0,1259.28037,2.33E-02,
4633,865.0369554,865.0369554,0,865.0369554,0,1980.691869,3.73E-01,
4636,966.3307035,966.3307035,0,966.3307035,0,3291.471292,6.93E-01,
4637,462.0046401,462.0046401,0,462.0046401,0,3781.690405,3.80E-01,
4638,206.0310202,206.0310202,0,206.0310202,0,1902.279206,8.53E-02,
4639,323.8111409,323.8111409,0,323.8111409,0,1479.661464,1.04E-01,
4640,718.4808442,718.4808442,0,718.4808442,0,2623.840877,4.10E-01,
4641,2462.462763,2462.462763,-3.00E-07,2462.462763,-3.00E-07,1757.498179,9.42E-01,
4642,958.4570258,958.4570258,0,958.4570258,0,2223.465286,4.64E-01,
4643,328.7913734,328.7913734,0,328.7913734,0,1231.110078,8.81E-02,
4644,1743.981919,1743.981919,-5.00E-07,1743.981919,-5.00E-07,1852.13121,7.03E-01,
4645,420.652948,420.652948,0,420.652948,0,2000.852004,1.83E-01,
4648,823.4394519,823.4394519,0,823.4394519,0,2921.846519,5.24E-01,
4649,823.4394519,823.4394519,0,823.4394519,0,1516.853655,2.72E-01,
4650,463.7043798,463.7043798,0,463.7043798,0,1756.299826,1.77E-01,
4700,418.8127161,418.8127161,0,418.8127161,0,846.7499557,7.72E-02,
4701,435.3980203,435.3980203,0,435.3980203,0,,0.00E+00,
4702,1985.250966,1985.250966,0,1985.250966,0,4263.349787,1.84E+00,
4703,9951.525417,9951.525417,0,9951.525417,0,1931.668566,4.19E+00,
4704,2721.385487,2721.385487,0,2721.385487,0,2590.611227,1.54E+00,
4705,2882.720055,2882.720055,2.00E-07,2882.720055,2.00E-07,3586.593318,2.25E+00,
4706,1078.376537,1078.376537,0,1078.376537,0,685.7721088,1.61E-01,
4709,9918.245252,9918.245252,-2.00E-07,9918.245252,-2.00E-07,1194.28424,2.58E+00,
4710,10478.5521,10478.5521,-4.20E-06,10478.5521,-4.20E-06,1854.649737,4.23E+00,
4711,6707.653346,6707.653346,-5.00E-07,6707.653346,-5.00E-07,1099.756276,1.61E+00,
4712,7819.830213,7819.830213,-5.00E-07,7819.830213,-5.00E-07,2650.916356,4.51E+00,
4713,3718.016825,3718.016825,-3.00E-07,3718.016825,-3.00E-07,1178.765323,9.54E-01,
4714,10480.51654,10480.51654,-5.00E-07,10480.51654,-5.00E-07,3248.865382,7.41E+00,
4715,10957.78171,10957.78171,2.60E-06,10957.78171,2.60E-06,3303.94787,7.88E+00,
4716,400.2100964,400.2100964,-1.00E-08,400.2100964,-1.00E-08,1211.814816,1.06E-01,
4719,436.9673266,436.9673266,0,436.9673266,0,1354.773465,1.29E-01,
4720,356.9263838,356.9263838,0,356.9263838,0,1396.613553,1.09E-01,
4721,258.5295085,258.5295085,0,258.5295085,0,1232.503606,6.94E-02,
4722,373.5704097,373.5704097,0,373.5704097,0,1314.502153,1.07E-01,
4723,929.8605398,929.8605398,0,929.8605398,0,2307.607223,4.67E-01,
4900,23186.75124,23186.75124,-2.49E-06,23186.75124,-2.49E-06,2066,1.04E+01,
4901,10605.61347,10605.61347,2.91E-06,10605.61347,2.91E-06,3334.000001,7.70E+00,
4902,13543.63342,13543.63342,-3.79E-06,13543.63342,-3.79E-06,1961,5.78E+00,
4903,34126.5431,34126.5431,-4.90E-07,34126.5431,-4.90E-07,2455.999999,1.82E+01,
4904,31156.64164,31156.64164,-3.89E-06,31156.64164,-3.89E-06,2402.026814,1.63E+01,
4905,33684.83702,33684.83702,-3.09E-06,33684.83702,-3.09E-06,1847,1.35E+01,
4906,28334.3156,28334.3156,1.81E-06,28334.3156,1.81E-06,1958.973186,1.21E+01,
4907,120.9623172,120.9623172,0,120.9623172,0,7.653666385,2.02E-04,
4909,685.906462,685.906462,0,685.906462,0,1695.481301,2.53E-01,
4910,1184.685002,1184.685002,1.00E-07,1184.685002,1.00E-07,2599.315854,6.70E-01,
4911,672.6997093,672.6997093,0,672.6997093,0,1682.944355,2.46E-01,
4912,894.5103252,894.5103252,0,894.5103252,0,658.4106481,1.28E-01,
4913,205.2920364,205.2920364,0,205.2920364,0,1729.495852,7.73E-02,
4914,4874.715827,4874.715827,2.00E-07,4874.715827,2.00E-07,3630.44103,3.85E+00,
4915,10755.45879,10755.45879,4.50E-06,10755.45879,4.50E-06,2376.93103,5.57E+00,
4916,25593.81574,25593.81574,-1.10E-06,25593.81574,-1.10E-06,1264.240335,7.05E+00,
4917,654.5808201,654.5808201,0,654.5808201,0,4481.84966,6.39E-01,
4918,16250.93985,16250.93985,1.10E-06,16250.93985,1.10E-06,3425.435912,1.21E+01,
4919,908.7267921,908.7267921,-1.02E-12,908.7267921,-1.02E-12,0.000104074,2.06E-08,
4920,1897.382429,1897.382429,-1.00E-07,1897.382429,-1.00E-07,811.8002541,3.35E-01,
4922,5024.57706,5024.57706,3.00E-07,5024.57706,3.00E-07,3358.923647,3.67E+00,
4923,21013.51502,21013.51502,2.70E-06,21013.51502,2.70E-06,375.5909661,1.72E+00,
4924,27203.57522,27203.57522,2.90E-06,27203.57522,2.90E-06,2815.391549,1.67E+01,
4925,21916.05526,21916.05526,4.70E-06,21916.05526,4.70E-06,2590.576921,1.24E+01,
4926,21010.05963,21010.05963,5.00E-07,21010.05963,5.00E-07,2850.945937,1.30E+01,
4927,2172.453764,2172.453764,2.10E-07,2172.453764,2.10E-07,2580.57098,1.22E+00,
4930,18333.93908,18333.93908,3.80E-06,18333.93908,3.80E-06,642.9999999,2.57E+00,
4931,17278.30656,17278.30656,1.30E-06,17278.30656,1.30E-06,2158.546214,8.12E+00,
4932,11998.24023,11998.24023,-2.60E-06,11998.24023,-2.60E-06,3313.453785,8.66E+00,
4933,20312.12256,20312.12256,-3.30E-06,20312.12256,-3.30E-06,3819.000001,1.69E+01,
4934,7190.095509,7190.095509,-4.00E-07,7190.095509,-4.00E-07,1847,2.89E+00,
4935,6383.863657,6383.863657,1.00E-07,6383.863657,1.00E-07,4213.999999,5.86E+00,
4936,17787.19522,17787.19522,4.80E-06,17787.19522,4.80E-06,2682,1.04E+01,
4937,7043.555938,7043.555938,-1.00E-07,7043.555938,-1.00E-07,3065,4.70E+00,
4940,25655.90644,25655.90644,4.40E-06,25655.90644,4.40E-06,2717.789605,1.52E+01,
4941,27942.05006,27942.05006,-3.40E-06,27942.05006,-3.40E-06,2219.80627,1.35E+01,
4942,24833.76455,24833.76455,-1.00E-07,24833.76455,-1.00E-07,3902.101751,2.11E+01,
4943,25084.24363,25084.24363,-4.10E-06,25084.24363,-4.10E-06,2908.566635,1.59E+01,
4944,22858.29369,22858.29369,2.90E-06,22858.29369,2.90E-06,2609.405507,1.30E+01,
4945,27489.88254,27489.88254,1.70E-06,27489.88254,1.70E-06,3380.330232,2.02E+01,
4948,55527.06699,55527.06699,4.51E-06,55527.06699,4.51E-06,2401.554752,2.90E+01,
4949,59883.46546,59883.46546,-1.19E-06,59883.46546,-1.19E-06,1703.289434,2.22E+01,
4950,31199.65029,31199.65029,-4.49E-06,31199.65029,-4.49E-06,1043.628229,7.09E+00,
4951,41201.41999,41201.41999,-3.09E-06,41201.41999,-3.09E-06,865.2697416,7.76E+00,
4952,30702.64282,30702.64282,-2.68E-06,30702.64282,-2.68E-06,2168.966997,1.45E+01,
4953,38947.46486,38947.46486,-1.80E-07,38947.46486,-1.80E-07,699.4513604,5.93E+00,
4954,35938.47375,35938.47375,3.92E-06,35938.47375,3.92E-06,3834.656793,3.00E+01,
4955,28453.51958,28453.51958,4.70E-06,28453.51958,4.70E-06,1490.484039,9.23E+00,
4956,23267.81168,23267.81168,-3.60E-06,23267.81168,-3.60E-06,2173.473484,1.10E+01,
4957,13239.35385,13239.35385,1.90E-06,13239.35385,1.90E-06,2730.877177,7.87E+00,
4958,4686.407737,4686.407737,-1.90E-07,4686.407737,-1.90E-07,2687.460862,2.74E+00,
4959,32827.58439,32827.58439,-3.18E-06,32827.58439,-3.18E-06,932.3479949,6.66E+00,
4960,9058.506947,9058.506947,-4.00E-07,9058.506947,-4.00E-07,497.5484292,9.81E-01,
4961,616.4204297,616.4204297,0,616.4204297,0,599.8154321,8.05E-02,
4962,78.12073154,78.12073154,0,78.12073154,0,177.0368298,3.01E-03,
4963,201.3879514,201.3879514,1.00E-08,201.3879514,1.00E-08,79.25494493,3.48E-03,
4964,448.0002057,448.0002057,0,448.0002057,0,119.5912621,1.17E-02,
4965,66.91343721,66.91343721,0,66.91343721,0,427.9636557,6.24E-03,
4966,337.5727127,337.5727127,0,337.5727127,0,1146.275353,8.43E-02,
4967,94.47762289,94.47762289,0,94.47762289,0,314.9603431,6.48E-03,
4968,58.20055708,58.20055708,0,58.20055708,0,591.1706931,7.49E-03,
4969,334.6375075,334.6375075,0,334.6375075,0,1561.886596,1.14E-01,
4970,127.7167192,127.7167192,0,127.7167192,0,562.6201447,1.56E-02,
4971,79.22175486,79.22175486,0,79.22175486,0,252.2781167,4.35E-03,
4972,388.4545906,388.4545906,0,388.4545906,0,716.03622,6.06E-02,
4973,45.82700328,45.82700328,0,45.82700328,0,88.65463581,8.85E-04,
4974,21260.21757,21260.21757,-1.80E-06,21260.21757,-1.80E-06,6.074028723,2.81E-02,
4975,15920.90071,15920.90071,-3.80E-06,15920.90071,-3.80E-06,11.02991714,3.82E-02,
4976,23771.41595,23771.41595,4.10E-07,23771.41595,4.10E-07,3509.04513,1.82E+01,
4977,65706.76471,65706.76471,4.71E-06,65706.76471,4.71E-06,779.7878795,1.12E+01,
4978,26930.94644,26930.94644,1.00E-08,26930.94644,1.00E-08,2746.009369,1.61E+01,
4979,57432.27359,57432.27359,-4.19E-06,57432.27359,-4.19E-06,728.8017551,9.11E+00,
