num_opportunities,EMP_2016,,,ERP_2016,,
116,1459050.0149464011,1459050.0149464011,0,191.8006225,174.6097318,
117,1349902.618759202,1348966.636038502,935.9827207,1096.877077,923.8652965,
118,1418951.097032522,1418951.097032522,0,1537.346575,1361.091953,
119,1421717.5653848841,1421717.5653848841,0,1733.533719,1537.778824,
120,1405286.0895706941,1405286.0895706941,0,402.6870641,353.0861475,
121,1451094.687302411,1451094.687302411,0,0.00010299,9.32479E-05,
122,1434602.753512514,1433666.7707918142,935.9827207,725.7637604,649.6436419,
123,1388540.1191913441,1386317.464828544,2222.654363,267.1532931,231.4553468,
124,1357522.861740224,1355654.389502824,1868.472237,616.9085712,522.5359922,
125,1328130.181050692,1327194.198329992,935.9827207,32.23551107,26.71304892,
126,1334221.595814402,1333285.6130937021,935.9827207,124.2987941,103.4768345,
127,1383199.245187742,1382263.262467042,935.9827207,26.36346757,22.7528356,
128,1395808.268702682,1395808.268702682,0,2.925833985,2.548142435,
129,1432855.552095784,1432855.552095784,0,47.58518228,42.54244064,
130,1405441.310818482,1405441.310818482,0,988.8130299,867.111905,
131,1405609.134271014,1404673.1515503142,935.9827207,3289.806615,2885.2483,
132,1409243.273475154,1408307.2907544542,935.9827207,29.92842902,26.315895,
133,1426175.076833632,1426175.076833632,0,8.728155037,7.766825505,
134,1474462.051343369,1473526.068622669,935.9827207,38.0301172,34.98722652,
135,1402250.777927122,1401314.795206422,935.9827207,981.5520766,858.7906141,
136,1274076.158317132,1271853.503954332,2222.654363,681.8316237,542.0268277,
137,1404664.744716892,1403728.761996192,935.9827207,0.405635506,0.355514156,
138,1445122.470434912,1445122.470434912,0,10.63032909,9.585165523,
139,1435348.608630882,1434412.625910182,935.9827207,0.00010299,9.22361E-05,
140,1420838.448542092,1419902.465821392,935.9827207,0.00010299,9.13036E-05,
141,1381220.475984492,1380284.493263792,935.9827207,15.2984667,13.18436346,
142,1431947.356562452,1431011.373841752,935.9827207,365.1748832,326.269295,
143,1465259.001007369,1464323.018286669,935.9827207,0.00010299,9.41581E-05,
144,1393866.599761012,1391643.945398212,2222.654363,1119.399227,973.5414964,
145,1468406.843392829,1467470.860672129,935.9827207,56.6822071,51.93276021,
146,1577093.342821371,1577093.342821371,0,140.1721887,137.9327855,
147,792492.2998,792492.2998,-2.59E-05,0.00010299,5.09259E-05,
148,854061.2235,849571.4291,4489.794374,0.00010299,5.48823E-05,
149,1392042.325747464,1389819.671384664,2222.654363,802.8836932,697.3540561,
150,1349503.756464552,1347281.102101752,2222.654363,0.00010299,8.67196E-05,
151,1266872.941435292,1262048.703546992,4824.237888,401.8165556,317.62095,
152,1189869.0533711321,1185115.683603532,4753.369768,3737.743639,2774.96132,
153,1319870.161141562,1314338.636633762,5531.524508,1510.146795,1243.651304,
154,1437024.703040872,1434643.584623372,2381.118417,1559.560076,1398.345845,
155,1346270.148287692,1342365.592722992,3904.555565,943.8032282,792.796872,
156,1286498.449468922,1281744.270400322,4754.179069,3633.875283,2916.940286,
157,1204389.7169098621,1200485.161345162,3904.555565,3800.730356,2856.158811,
158,1193273.273766402,1189368.718201702,3904.555565,3283.296511,2444.546328,
159,1239468.6378289121,1236645.586848112,2823.050981,1500.507026,1160.437699,
160,1332103.690122802,1329881.035760002,2222.654363,875.2958609,727.5136725,
161,1559221.160694126,1559221.160694126,0,106.3106535,103.4267222,
162,1518312.091445421,1518312.091445421,0,156.4057365,148.1705803,
163,959079.9984,956857.3440206021,2222.654363,4206.023084,2516.950875,
164,1053445.013634902,1051222.359272102,2222.654363,400.996756,263.5730393,
165,1184712.667374792,1184271.480196992,441.1871778,1920.097246,1419.333686,
166,1075027.037697302,1074091.054976602,935.9827207,1941.237516,1302.105929,
167,1011716.103268422,1010780.120547722,935.9827207,3317.857257,2094.424038,
168,1322125.652584582,1321189.669863882,935.9827207,962.3629579,793.8891811,
169,1243095.909574932,1243095.909574932,0,988.023129,766.3373664,
170,1252823.057978842,1252649.847288442,173.2106904,1398.124242,1092.908384,
