num_opportunities,EMP_2016,,,,,
2825,12122.4437,6.00001E-07,,12122.4437,12122.4437,0
2826,100145.7999,-1.132E-05,,100145.7999,100145.7999,0
2827,99617.51786,-1.92001E-06,,99617.51786,99617.51786,0
2828,103195.5406,1.367E-05,,103195.5406,103195.5406,0
2829,2082.458465,-1E-07,,2082.458465,2082.458465,0
2830,16107.839041399999,0,,16107.839041399999,16107.839041399999,0
2831,2519.860954,4E-07,,2519.860954,2519.860954,0
2834,56234.69946,4.89999E-06,,56234.69946,56234.69946,0
2835,153529.2263,2.082E-05,,153529.2263,153529.2263,0
2836,55368.948620510004,0,,55368.948620510004,55368.948620510004,0
2837,52380.45173,-4.6E-06,,52380.45173,52380.45173,0
2838,65791.76296,-1.99987E-07,,65791.76296,65791.76296,0
2839,351392.6816,4.707E-05,,351392.6816,351392.6816,0
2840,703417.3118,-9.2003E-07,,703417.3118,703417.3118,0
2841,73124.52335,1.60999E-06,,73124.52335,73124.52335,0
2844,24.70804902,0,,24.70804902,24.70804902,0
2845,76.38164877,0,,76.38164877,76.38164877,0
2848,68248.35137,1.50999E-06,,68248.35137,68248.35137,0
2849,128198.9026,-1.328E-05,,128198.9026,128198.9026,0
2850,102195.1822,-6.48E-06,,102195.1822,102195.1822,0
2851,100438.0904,-1.007E-05,,100438.0904,100438.0904,0
2852,580354.1126,-4.60004E-06,,580354.1126,580354.1126,0
2853,95806.14645,1.43E-06,,95806.14645,95806.14645,0
2854,337141.9153,-3.124E-05,,337141.9153,337141.9153,0
2855,134312.3711,3.163E-05,,134312.3711,134312.3711,0
2856,84140.48086,4.71E-06,,84140.48086,84140.48086,0
2857,253573.2281,9.76998E-06,,253573.2281,253573.2281,0
2895,3101.8327765999998,0,,3101.8327765999998,3101.8327765999998,0
2896,69722.51739,2.11001E-06,,69722.51739,69722.51739,0
2897,51154.98828,3.81E-06,,51154.98828,51154.98828,0
2898,62117.45829,3.81E-06,,62117.45829,62117.45829,0
2899,76246.93829,9.09989E-07,,76246.93829,76246.93829,0
2900,100125.9716,-2.068E-05,,100125.9716,100125.9716,0
2901,70983.01809,-3.29E-06,,70983.01809,70983.01809,0
2902,102257.3187,3.972E-05,,102257.3187,102257.3187,0
2903,88898.00288,8.10003E-07,,88898.00288,88898.00288,0
2904,114591.0351,-4.137E-05,,114591.0351,114591.0351,0
2905,96883.3627,-9.00036E-08,,96883.3627,96883.3627,0
2906,70298.99936,4.11E-06,,70298.99936,70298.99936,0
2907,58635.35853,-1.89E-06,,58635.35853,58635.35853,0
2908,57561.82939,3.71E-06,,57561.82939,57561.82939,0
2909,58371.41672,4.41E-06,,58371.41672,58371.41672,0
2910,47249.61423,4.01E-06,,47249.61423,47249.61423,0
2913,25217.743053500002,0,,25217.743053500002,25217.743053500002,0
2914,72730.38524,3.71E-06,,72730.38524,72730.38524,0
2915,58384.6669,1.91E-06,,58384.6669,58384.6669,0
2916,80068.63561,1.91E-06,,80068.63561,80068.63561,0
2917,71128.00667,-2.19001E-06,,71128.00667,71128.00667,0
2918,74419.81382,1.11001E-06,,74419.81382,74419.81382,0
2919,101608.1041,-4.607E-05,,101608.1041,101608.1041,0
2920,68855.54723,4.41E-06,,68855.54723,68855.54723,0
2921,35892.5605,-3.09E-06,,35892.5605,35892.5605,0
2922,39811.55042,1.4E-06,,39811.55042,39811.55042,0
2923,447.9825291,4E-08,,447.9825291,447.9825291,0
2924,447.9825291,4E-08,,447.9825291,447.9825291,0
2927,121374.8956,6.23E-06,,121374.8956,121374.8956,0
2928,184324.769,4.303E-05,,184324.769,184324.769,0
2929,63546.55211,-3.39E-06,,63546.55211,63546.55211,0
2930,33134.24376,-2.6E-06,,33134.24376,33134.24376,0
2931,37907.49166,-4.3E-06,,37907.49166,37907.49166,0
2932,93092.48824,-3.08E-06,,93092.48824,93092.48824,0
2934,80003.8672,4.42001E-06,,80003.8672,80003.8672,0
2935,88469.40261,4.22E-06,,88469.40261,88469.40261,0
2936,147447.0805,1.523E-05,,147447.0805,147447.0805,0
2937,108691.1426,-2.797E-05,,108691.1426,108691.1426,0
2938,84142.40366,-4.88E-06,,84142.40366,84142.40366,0
2939,93625.51786,3.21999E-06,,93625.51786,93625.51786,0
2940,65143.59893,4.71E-06,,65143.59893,65143.59893,0
2943,100571.3746,3.341E-05,,100571.3746,100571.3746,0
2944,80806.42245920999,0,,80806.42245920999,80806.42245920999,0
2945,48171.78034,6.10002E-07,,48171.78034,48171.78034,0
2946,60682.52106,2.11E-06,,60682.52106,60682.52106,0
2947,72431.54273,-1.09999E-06,,72431.54273,72431.54273,0
2948,67111.51553,-2.29001E-06,,67111.51553,67111.51553,0
2949,68365.69183,4.80001E-06,,68365.69183,68365.69183,0
3000,812.1140136,0,,812.1140136,812.1140136,0
3001,693.2713632,0,,693.2713632,693.2713632,0
3002,197.3527728,0,,197.3527728,197.3527728,0
3003,140.1087771,0,,140.1087771,140.1087771,0
3004,78.21740112,0,,78.21740112,78.21740112,0
3005,391.0864109,0,,391.0864109,391.0864109,0
3006,232.3273929,0,,232.3273929,232.3273929,0
3007,2955.7543416999997,0,,2955.7543416999997,2955.7543416999997,0
3008,226.9551137,0,,226.9551137,226.9551137,0
3009,1181.443741,0,,1181.443741,1181.443741,0
3010,172.3741644,0,,172.3741644,172.3741644,0
3011,470.904942,0,,470.904942,470.904942,0
3012,142.7458282,0,,142.7458282,142.7458282,0
3013,2703.074812,0,,2703.074812,2703.074812,0
3014,70.4392519,0,,70.4392519,70.4392519,0
3015,552.9651472,0,,552.9651472,552.9651472,0
3016,1510.365919,-3E-07,,1510.365919,1510.365919,0
3017,2063.3310659000003,0,,2063.3310659000003,2063.3310659000003,0
3018,212.0823414,0,,212.0823414,212.0823414,0
3019,706.5524710000001,0,,706.5524710000001,706.5524710000001,0
3022,536.8016961,0,,536.8016961,536.8016961,0
3023,901.9288435,0,,901.9288435,901.9288435,0
3024,126.701625,0,,126.701625,126.701625,0
3025,107.872614,0,,107.872614,107.872614,0
3100,4274.2650201999995,0,,4274.2650201999995,4274.2650201999995,0
3101,38224.11418,5.4E-07,,38224.11418,38224.11418,0
3102,35378.37446,-1.05E-06,,35378.37446,35378.37446,0
3103,34277.26054,4.22E-06,,34277.26054,34277.26054,0
3104,8755.907792,-3.99999E-07,,8755.907792,8755.907792,0
3105,9717.502151,0,,9717.502151,9717.502151,0
3106,8431.662895,4.00001E-07,,8431.662895,8431.662895,0
3108,23863.41913,3.40002E-07,,23863.41913,23863.41913,0
3109,25402.557,4.07E-06,,25402.557,25402.557,0
3111,25430.72978,3.61E-06,,25430.72978,25430.72978,0
3112,35538.16018,0,,35538.16018,35538.16018,0
3113,6040.557796,-3E-07,,6040.557796,6040.557796,0
3114,44230.51263,-3.74E-06,,44230.51263,44230.51263,0
3115,37778.29447,1.76E-06,,37778.29447,37778.29447,0
3116,35610.50688,2.94E-06,,35610.50688,35610.50688,0
3117,36792.57708,1.89997E-07,,36792.57708,36792.57708,0
3120,30773.50503,4.99E-06,,30773.50503,30773.50503,0
3121,40049.10882,3.73E-06,,40049.10882,40049.10882,0
3122,54758.36233,4.25E-06,,54758.36233,54758.36233,0
3123,35075.6813,-2.67E-06,,35075.6813,35075.6813,0
3124,42069.26629,3.32E-06,,42069.26629,42069.26629,0
3125,40885.72891,4.30002E-07,,40885.72891,40885.72891,0
3126,29065.39234,4.1E-06,,29065.39234,29065.39234,0
3127,15286.31124,3.39998E-07,,15286.31124,15286.31124,0
3128,9997.235792,-3.6E-07,,9997.235792,9997.235792,0
3129,13957.20311,3.6E-07,,13957.20311,13957.20311,0
3130,22432.70357,-2.2E-06,,22432.70357,22432.70357,0
3131,5502.8343888399995,0,,5502.8343888399995,5502.8343888399995,0
3200,44126.84861,-2.24E-06,,44126.84861,44126.84861,0
3201,37260.84687,-3.54E-06,,37260.84687,37260.84687,0
3202,51288.33212,3.439E-06,,51288.33212,51288.33212,0
3203,36880.14964,2.26E-06,,36880.14964,36880.14964,0
3204,31452.04456,3.39E-06,,31452.04456,31452.04456,0
3205,12605.34308,1.13E-06,,12605.34308,12605.34308,0
3206,18682.275693030002,0,,18682.275693030002,18682.275693030002,0
3207,8361.382737,-3.00006E-08,,8361.382737,8361.382737,0
3208,159.4864612,0,,159.4864612,159.4864612,0
3209,54313.68731,-1.48E-06,,54313.68731,54313.68731,0
3210,66988.57849,2.484E-06,,66988.57849,66988.57849,0
3211,56204.768823123995,0,,56204.768823123995,56204.768823123995,0
3212,64956.56145,-4.426E-06,,64956.56145,64956.56145,0
3213,51588.34157,2.539E-06,,51588.34157,51588.34157,0
3214,51591.72255,2.299E-06,,51591.72255,51591.72255,0
3215,82161.8094,-2.506E-06,,82161.8094,82161.8094,0
3216,51239.69027,6.39004E-07,,51239.69027,51239.69027,0
3217,41730.4013,-4.901E-06,,41730.4013,41730.4013,0
3218,41856.18861,-2.631E-06,,41856.18861,41856.18861,0
3219,51508.01239,2.33899E-06,,51508.01239,51508.01239,0
3220,83394.02214,-3.536E-06,,83394.02214,83394.02214,0
3221,72790.42014,-2.071E-06,,72790.42014,72790.42014,0
3222,71941.73607,-7.90998E-07,,71941.73607,71941.73607,0
3224,923.0173050000001,0,,923.0173050000001,923.0173050000001,0
3225,33562.51422,5.69002E-07,,33562.51422,33562.51422,0
3226,33959.01149,-2.71E-06,,33959.01149,33959.01149,0
3227,40619.19642,4.569E-06,,40619.19642,40619.19642,0
3228,41812.49543,2.939E-06,,41812.49543,41812.49543,0
3229,4468.202606299999,0,,4468.202606299999,4468.202606299999,0
3230,44491.00768,2.08995E-07,,44491.00768,44491.00768,0
3231,45047.58518,4.999E-06,,45047.58518,45047.58518,0
3232,24081.82907,2.59E-06,,24081.82907,24081.82907,0
3238,152.3291581,3E-08,,152.3291581,152.3291581,0
3239,225310.0831,1.2514E-05,,225310.0831,225310.0831,0
3240,26323.37528,-1.496E-06,,26323.37528,26323.37528,0
3241,60538.50444,-4.586E-06,,60538.50444,60538.50444,0
3242,48492.29785,2.234E-06,,48492.29785,48492.29785,0
3243,3291.099391,-3.06E-07,,3291.099391,3291.099391,0
3244,27613.23645,1.634E-06,,27613.23645,27613.23645,0
3245,249.9285115,-2E-08,,249.9285115,249.9285115,0
3246,49200.93361,3.64002E-07,,49200.93361,49200.93361,0
3247,123912.1597,-1.586E-06,,123912.1597,123912.1597,0
3248,80968.75291,-2.62599E-06,,80968.75291,80968.75291,0
3249,49248.45223,-8.36E-07,,49248.45223,49248.45223,0
3250,11728.39448,-2.5E-06,,11728.39448,11728.39448,0
3251,61227.79311,2.974E-06,,61227.79311,61227.79311,0
3252,40096.03331,-3.566E-06,,40096.03331,40096.03331,0
3253,43178.56773,-1.321E-06,,43178.56773,43178.56773,0
3269,56168.75777,-3.661E-06,,56168.75777,56168.75777,0
3270,1143.570072,-2E-07,,1143.570072,1143.570072,0
3271,59064.21529,3.664E-06,,59064.21529,59064.21529,0
3272,48385.59898,2.939E-06,,48385.59898,48385.59898,0
3273,22520.44911,-6.10002E-07,,22520.44911,22520.44911,0
3274,31892.93492,2.89E-06,,31892.93492,31892.93492,0
3277,16423.65006,4.674E-06,,16423.65006,16423.65006,0
3278,48893.73397,3.624E-06,,48893.73397,48893.73397,0
3279,192016.3862,4.3604E-05,,192016.3862,192016.3862,0
3280,79707.52239,4.29401E-06,,79707.52239,79707.52239,0
3281,111162.733,-3.4726E-05,,111162.733,111162.733,0
3282,81075.60124,2.794E-06,,81075.60124,81075.60124,0
3283,74933.91512,4.624E-06,,74933.91512,74933.91512,0
3284,16121.30355,-3.236E-06,,16121.30355,16121.30355,0
3287,43356.5932,-1.25101E-06,,43356.5932,43356.5932,0
3288,45734.42844,-3.036E-06,,45734.42844,45734.42844,0
3289,82618.27822,4.64002E-07,,82618.27822,82618.27822,0
3290,64674.5033,-1.25998E-07,,64674.5033,64674.5033,0
3291,48678.48862,-3.161E-06,,48678.48862,48678.48862,0
3292,50188.62228,4.309E-06,,50188.62228,50188.62228,0
3293,37649.66132,1.109E-06,,37649.66132,37649.66132,0
3294,53960.47521,3.339E-06,,53960.47521,53960.47521,0
3295,49596.0668,-3.561E-06,,49596.0668,49596.0668,0
3298,27652.3481,-1.97E-06,,27652.3481,27652.3481,0
3299,42853.36822,5.20005E-07,,42853.36822,42853.36822,0
3300,212.3415914,0,,212.3415914,212.3415914,0
3301,20678.52043,4.53E-06,,20678.52043,20678.52043,0
3302,31078.289223929998,0,,31078.289223929998,31078.289223929998,0
3303,39383.98771,2.39E-06,,39383.98771,39383.98771,0
3304,18299.77215,-3.83E-06,,18299.77215,18299.77215,0
3305,74.51162139,0,,74.51162139,74.51162139,0
3306,22679.85896,-2.37E-06,,22679.85896,22679.85896,0
3307,1119.337675,0,,1119.337675,1119.337675,0
3400,129625.4795137057,0,,129625.4795137057,129625.4795137057,0
3401,94425.19989,4.95696E-07,,94425.19989,94425.19989,0
3402,115380.0763031957,0,,115380.0763031957,115380.0763031957,0
3403,109939.3401332657,0,,109939.3401332657,109939.3401332657,0
3404,136709.4417270747,0,,136709.4417270747,136709.4417270747,0
3405,100951.6456297447,0,,100951.6456297447,100951.6456297447,0
3408,33453.032372530695,0,,33453.032372530695,33453.032372530695,0
3409,94727.07717,9.25691E-07,,94727.07717,94727.07717,0
3410,152843.1704982557,0,,152843.1704982557,152843.1704982557,0
3411,100669.2386842057,0,,100669.2386842057,100669.2386842057,0
3412,56292.682513650696,0,,56292.682513650696,56292.682513650696,0
3413,92234.1569,2.2357E-06,,92234.1569,92234.1569,0
3416,286877.5072270747,0,,286877.5072270747,286877.5072270747,0
3417,198052.1201,-2.2676E-05,,198052.1201,198052.1201,0
3418,238079.80610900398,0,,238079.80610900398,238079.80610900398,0
3419,131962.5827,1.0564E-05,,131962.5827,131962.5827,0
3420,393577.4426847747,0,,393577.4426847747,393577.4426847747,0
3421,81046.89697,3.23998E-07,,81046.89697,81046.89697,0
3422,176913.0575,1.3134E-05,,176913.0575,176913.0575,0
3423,72213.40832,2.39961E-08,,72213.40832,72213.40832,0
3424,136703.6928,-3.6936E-05,,136703.6928,136703.6928,0
3425,65456.6904,4.044E-06,,65456.6904,65456.6904,0
3426,29631.69633,3.55001E-07,,29631.69633,29631.69633,0
3429,101357.4330156547,0,,101357.4330156547,101357.4330156547,0
3430,90938.62564,1.88401E-06,,90938.62564,90938.62564,0
3431,91973.36089,-3.15529E-06,,91973.36089,91973.36089,0
3432,61501.26966,3.934E-06,,61501.26966,61501.26966,0
3433,81258.62375,2.96471E-06,,81258.62375,81258.62375,0
3434,111162.7106,6.25399E-06,,111162.7106,111162.7106,0
3437,62697.90267,-2.025E-06,,62697.90267,62697.90267,0
3438,173296.1452035247,0,,173296.1452035247,173296.1452035247,0
3439,171562.5490779347,0,,171562.5490779347,171562.5490779347,0
3440,161080.2893363947,0,,161080.2893363947,161080.2893363947,0
3441,192394.7354483247,0,,192394.7354483247,192394.7354483247,0
3442,340117.0254516247,0,,340117.0254516247,340117.0254516247,0
3443,307418.6550280247,0,,307418.6550280247,307418.6550280247,0
3444,115976.8977,3.8664E-05,,115976.8977,115976.8977,0
3447,90327.48014081569,0,,90327.48014081569,90327.48014081569,0
3448,89811.0225,-1.68431E-06,,89811.0225,89811.0225,0
3449,80113.91347,-2.98431E-06,,80113.91347,80113.91347,0
3450,106342.1803180657,0,,106342.1803180657,106342.1803180657,0
3453,169485.3279097047,0,,169485.3279097047,169485.3279097047,0
3454,271391.1563106747,0,,271391.1563106747,271391.1563106747,0
3455,228877.9841574047,0,,228877.9841574047,228877.9841574047,0
3456,416683.1682657347,0,,416683.1682657347,416683.1682657347,0
3457,278631.9315240247,0,,278631.9315240247,278631.9315240247,0
3458,178960.18252032468,0,,178960.18252032468,178960.18252032468,0
3459,243036.5201328747,0,,243036.5201328747,243036.5201328747,0
3460,169277.7981470247,0,,169277.7981470247,169277.7981470247,0
3463,84220.88848,3.9057E-06,,84220.88848,84220.88848,0
3464,162370.7964222047,0,,162370.7964222047,162370.7964222047,0
3465,98455.54175201569,0,,98455.54175201569,98455.54175201569,0
3466,139112.8140785447,0,,139112.8140785447,139112.8140785447,0
3467,118923.0618939357,0,,118923.0618939357,118923.0618939357,0
3468,145555.6044457647,0,,145555.6044457647,145555.6044457647,0
3471,164122.4262686957,0,,164122.4262686957,164122.4262686957,0
3472,69356.35642,1.3157E-06,,69356.35642,69356.35642,0
3473,132105.2162822257,0,,132105.2162822257,132105.2162822257,0
3474,103510.4081081557,0,,103510.4081081557,103510.4081081557,0
3477,2544.53106,3E-07,,2544.53106,2544.53106,0
3478,2544.53106,3E-07,,2544.53106,2544.53106,0
3479,421.4942784,0,,421.4942784,421.4942784,0
3480,53119.69273,-7.69302E-07,,53119.69273,53119.69273,0
3481,2351.395237,-2E-07,,2351.395237,2351.395237,0
3482,735.9067575,0,,735.9067575,735.9067575,0
3483,2618.131659,-2E-07,,2618.131659,2618.131659,0
3484,914.5098991,0,,914.5098991,914.5098991,0
3485,306.9736872,0,,306.9736872,306.9736872,0
3487,127583.54715286569,0,,127583.54715286569,127583.54715286569,0
3488,103640.9407294257,0,,103640.9407294257,103640.9407294257,0
3489,140601.3590892457,0,,140601.3590892457,140601.3590892457,0
3490,135231.6347367457,0,,135231.6347367457,135231.6347367457,0
3491,112989.5834263857,0,,112989.5834263857,112989.5834263857,0
3492,118468.28047978469,0,,118468.28047978469,118468.28047978469,0
3493,92762.26676,-1.4843E-06,,92762.26676,92762.26676,0
3494,121507.3743945647,0,,121507.3743945647,121507.3743945647,0
3497,123008.9311183957,0,,123008.9311183957,123008.9311183957,0
3498,51377.017648885696,0,,51377.017648885696,51377.017648885696,0
3499,132775.5285901957,0,,132775.5285901957,132775.5285901957,0
3500,104926.6461213557,0,,104926.6461213557,104926.6461213557,0
3503,161055.87681121568,0,,161055.87681121568,161055.87681121568,0
3504,83884.88020248491,0,,83884.88020248491,83884.88020248491,0
3505,152925.1157225307,0,,152925.1157225307,152925.1157225307,0
3594,805.9055175,1E-08,,805.9055175,805.9055175,0
3595,6785.314299,-4.2E-07,,6785.314299,6785.314299,0
3596,33728.99962,2.584E-06,,33728.99962,33728.99962,0
3597,10018.05087,-3.401E-06,,10018.05087,10018.05087,0
3598,418.21288159100004,0,,418.21288159100004,418.21288159100004,0
3599,964.3168614,2E-08,,964.3168614,964.3168614,0
3600,92006.71992,-3.25531E-06,,92006.71992,92006.71992,0
3601,102155.5042206857,0,,102155.5042206857,102155.5042206857,0
3602,94926.94133,3.554E-06,,94926.94133,94926.94133,0
3603,69484.35869,2.75401E-06,,69484.35869,69484.35869,0
3604,94859.98661,4.46569E-06,,94859.98661,94859.98661,0
3607,1045.995646,9.99989E-09,,1045.995646,1045.995646,0
3608,263.4935698,5.99999E-09,,263.4935698,263.4935698,0
3609,398.2583374,2.3E-08,,398.2583374,398.2583374,0
3610,24.17143609,0,,24.17143609,24.17143609,0
3611,2512.83315,1.1E-07,,2512.83315,2512.83315,0
3612,178.0738748,3.8E-08,,178.0738748,178.0738748,0
3613,1088.024859,3.1E-07,,1088.024859,1088.024859,0
3614,1958.430166,1.9E-07,,1958.430166,1958.430166,0
3615,312.38750777999996,0,,312.38750777999996,312.38750777999996,0
3616,3591.2922915199997,0,,3591.2922915199997,3591.2922915199997,0
3617,342.818438,-2E-08,,342.818438,342.818438,0
3618,140.852052,-9.99998E-09,,140.852052,140.852052,0
3619,1137.207022,2.9E-07,,1137.207022,1137.207022,0
3620,1042.04559,-2.9E-07,,1042.04559,1042.04559,0
3621,4584.713199,3.19E-07,,4584.713199,4584.713199,0
3622,663.3789745,-2.8E-08,,663.3789745,663.3789745,0
3623,140.852052,-9.99998E-09,,140.852052,140.852052,0
3624,6124.471053,-4.41E-07,,6124.471053,6124.471053,0
3625,294.0784524,0,,294.0784524,294.0784524,0
3626,197.4151356,-2E-08,,197.4151356,197.4151356,0
3627,4373.949348,2.89E-07,,4373.949348,4373.949348,0
3628,679.2802582,-2E-08,,679.2802582,679.2802582,0
3629,400.1943738,2E-08,,400.1943738,400.1943738,0
3630,10666.243755133999,0,,10666.243755133999,10666.243755133999,0
3631,552.7024345,-2E-08,,552.7024345,552.7024345,0
3632,878.4419172,-2E-08,,878.4419172,878.4419172,0
3633,1700.949408,1.69E-07,,1700.949408,1700.949408,0
3634,48950.65647,3.714E-06,,48950.65647,48950.65647,0
3635,2.844175664,0,,2.844175664,2.844175664,0
3636,178.0738748,3.8E-08,,178.0738748,178.0738748,0
3650,487.0192078,2E-08,,487.0192078,487.0192078,0
3651,395.7029057,1E-08,,395.7029057,395.7029057,0
3652,330.4452759,2E-08,,330.4452759,330.4452759,0
3653,668.3420501,-4E-08,,668.3420501,668.3420501,0
3654,458.2886978,-5E-08,,458.2886978,458.2886978,0
3655,16187.76345,-8.66001E-07,,16187.76345,16187.76345,0
3656,3327.770431,3.5E-07,,3327.770431,3327.770431,0
3657,242.0105276,4E-08,,242.0105276,242.0105276,0
3658,37557.64149,3.40005E-08,,37557.64149,37557.64149,0
3659,136.3743656,-1E-08,,136.3743656,136.3743656,0
3660,1579.52985,2.84E-07,,1579.52985,1579.52985,0
3661,230.4969382,-4E-08,,230.4969382,230.4969382,0
3662,702.0472635,-5E-08,,702.0472635,702.0472635,0
3663,729.9171629,-4E-08,,729.9171629,729.9171629,0
3664,622.249661,2E-08,,622.249661,622.249661,0
3665,394.9183561,0,,394.9183561,394.9183561,0
3666,7749.614189,-4.46E-07,,7749.614189,7749.614189,0
3667,41.838780760000006,0,,41.838780760000006,41.838780760000006,0
3668,60.18612661,0,,60.18612661,60.18612661,0
3669,243.4175928,-3E-08,,243.4175928,243.4175928,0
3670,4903.829921,-4.40999E-07,,4903.829921,4903.829921,0
3671,140.33181224999998,0,,140.33181224999998,140.33181224999998,0
3672,313.72084454000003,0,,313.72084454000003,313.72084454000003,0
3673,6179.667531,2.7E-07,,6179.667531,6179.667531,0
3674,108.9983649,-5E-08,,108.9983649,108.9983649,0
3675,2205.615473,-3.2E-07,,2205.615473,2205.615473,0
3676,9387.771046,-1.06E-07,,9387.771046,9387.771046,0
3677,230.4969382,-4E-08,,230.4969382,230.4969382,0
3678,1417.514308,4.3E-07,,1417.514308,1417.514308,0
3679,14402.36123,-1.62E-06,,14402.36123,14402.36123,0
3680,6621.017883,-2.80001E-07,,6621.017883,6621.017883,0
3681,5368.643884,-9.99999E-08,,5368.643884,5368.643884,0
3682,286.2316358,0,,286.2316358,286.2316358,0
3683,6044.348796,-3.3E-07,,6044.348796,6044.348796,0
3684,15119.481376579999,0,,15119.481376579999,15119.481376579999,0
3685,20298.98257,4.29E-06,,20298.98257,20298.98257,0
3686,10636.05848,2.35E-06,,10636.05848,10636.05848,0
3687,5343.33253,2.6E-07,,5343.33253,5343.33253,0
3688,199.0197091,0,,199.0197091,199.0197091,0
3689,15193.975842209999,0,,15193.975842209999,15193.975842209999,0
3690,14699.11467,-1.20001E-07,,14699.11467,14699.11467,0
3691,23400.3416,4.61E-06,,23400.3416,23400.3416,0
3692,48733.73894,-3.36E-06,,48733.73894,48733.73894,0
3693,44690.466152709996,0,,44690.466152709996,44690.466152709996,0
3694,42944.92926,-1.09998E-07,,42944.92926,42944.92926,0
3708,19154.72068,-6.19999E-07,,19154.72068,19154.72068,0
3709,25936.80699,-3.12E-06,,25936.80699,25936.80699,0
3710,80442.65642,-3.0543E-06,,80442.65642,80442.65642,0
3711,120012.5315361557,0,,120012.5315361557,120012.5315361557,0
3712,42803.74775,-2.235E-06,,42803.74775,42803.74775,0
3713,79780.72952074569,0,,79780.72952074569,79780.72952074569,0
3714,115039.8009362657,0,,115039.8009362657,115039.8009362657,0
3715,81595.08628,4.5857E-06,,81595.08628,81595.08628,0
3716,78874.39257,-2.7143E-06,,78874.39257,78874.39257,0
3717,50881.55655,3.065E-06,,50881.55655,50881.55655,0
3718,96848.03917,-4.23531E-06,,96848.03917,96848.03917,0
3723,51238.10463,4.434E-06,,51238.10463,51238.10463,0
3724,7143.388403,5.89998E-08,,7143.388403,7143.388403,0
3725,41534.40579,2.414E-06,,41534.40579,41534.40579,0
3726,55761.42306,3.634E-06,,55761.42306,55761.42306,0
3727,44338.56897,2.524E-06,,44338.56897,44338.56897,0
3728,48088.13548,-5.65997E-07,,48088.13548,48088.13548,0
3729,40310.13036,-1.40601E-06,,40310.13036,40310.13036,0
3730,5410.90079,1.90003E-08,,5410.90079,5410.90079,0
3731,53248.20039,1.184E-06,,53248.20039,53248.20039,0
3732,61884.57851,-2.756E-06,,61884.57851,61884.57851,0
3800,85200.09179,-3.59601E-06,,85200.09179,85200.09179,0
3801,142324.092,-4.2386E-05,,142324.092,142324.092,0
3802,66861.95513,4.514E-06,,66861.95513,66861.95513,0
3803,63258.768580913995,0,,63258.768580913995,63258.768580913995,0
3804,67779.27076,-6.15997E-07,,67779.27076,67779.27076,0
3805,58288.56832,4.974E-06,,58288.56832,58288.56832,0
3808,31166.14105,-3.175E-06,,31166.14105,31166.14105,0
3809,76043.03576,1.465E-06,,76043.03576,76043.03576,0
3810,87355.91402,3.27501E-06,,87355.91402,87355.91402,0
3811,135928.3669,-3.9926E-05,,135928.3669,135928.3669,0
3812,123085.1368,1.9724E-05,,123085.1368,123085.1368,0
3813,142775.7136,4.1084E-05,,142775.7136,142775.7136,0
3814,116601.1451,3.1674E-05,,116601.1451,116601.1451,0
3815,140683.6974,-7.066E-06,,140683.6974,140683.6974,0
3816,58738.49967,-3.686E-06,,58738.49967,58738.49967,0
3817,44401.15789,2.725E-06,,44401.15789,44401.15789,0
3818,65960.9478,-4.08599E-06,,65960.9478,65960.9478,0
3819,61623.177372914004,0,,61623.177372914004,61623.177372914004,0
3822,64648.230051814004,0,,64648.230051814004,64648.230051814004,0
3823,48844.1866,-9.5999E-08,,48844.1866,48844.1866,0
3824,16392.95562,-1.215E-06,,16392.95562,16392.95562,0
3825,58398.05207,-1.686E-06,,58398.05207,58398.05207,0
3826,64316.90942,-8.06001E-07,,64316.90942,64316.90942,0
3827,339867.5833,3.5954E-05,,339867.5833,339867.5833,0
3828,49101.029226454004,0,,49101.029226454004,49101.029226454004,0
3829,441.0591706,0,,441.0591706,441.0591706,0
3831,223231.945,4.8804E-05,,223231.945,223231.945,0
3832,208715.5415,3.7904E-05,,208715.5415,208715.5415,0
3833,86145.08847,2.54399E-06,,86145.08847,86145.08847,0
3834,68717.48185,-4.766E-06,,68717.48185,68717.48185,0
3835,129539.1505,9.974E-06,,129539.1505,129539.1505,0
3836,88142.24322,1.754E-06,,88142.24322,88142.24322,0
3837,309867.9586,1.5324E-05,,309867.9586,309867.9586,0
3838,164695.0856,-4.2776E-05,,164695.0856,164695.0856,0
3839,249974.971,2.0594E-05,,249974.971,249974.971,0
3840,159424.6827,3.1354E-05,,159424.6827,159424.6827,0
3841,278036.2262,2.8544E-05,,278036.2262,278036.2262,0
3842,136563.3314,2.2974E-05,,136563.3314,136563.3314,0
3843,323163.5297256247,0,,323163.5297256247,323163.5297256247,0
3844,125953.5812,4.5514E-05,,125953.5812,125953.5812,0
3845,218913.8914,-2.9566E-05,,218913.8914,218913.8914,0
3846,111723.8995,-4.2356E-05,,111723.8995,111723.8995,0
3847,123796.58,2.3114E-05,,123796.58,123796.58,0
3848,412950.9488031247,0,,412950.9488031247,412950.9488031247,0
3849,66457.83035,-8.76011E-07,,66457.83035,66457.83035,0
3850,120002.6503480047,0,,120002.6503480047,120002.6503480047,0
3851,138897.90596936469,0,,138897.90596936469,138897.90596936469,0
3852,87710.60549,2.70469E-06,,87710.60549,87710.60549,0
3853,74260.34698,1.354E-06,,74260.34698,74260.34698,0
3854,45130.93808,-4.16003E-07,,45130.93808,45130.93808,0
3855,63548.7835,-7.45997E-07,,63548.7835,63548.7835,0
