num_opportunities,EMP_2016,,,,
4512,10702.75361,3.8E-06,10702.75361,10702.75361,0
4513,25892.663980729998,0,25892.663980729998,25892.663980729998,0
4514,56990.19655,1.52002E-07,56990.19655,56990.19655,0
4515,54665.91218,2.045E-06,54665.91218,54665.91218,0
4516,39225.0243,-2.495E-06,39225.0243,39225.0243,0
4517,41646.515631254995,0,41646.515631254995,41646.515631254995,0
4518,12234.49417,-1.00001E-07,12234.49417,12234.49417,0
4519,13038.73598,2.8E-06,13038.73598,13038.73598,0
4520,17230.685149999998,0,17230.685149999998,17230.685149999998,0
4521,26324.55257,-4.38E-06,26324.55257,26324.55257,0
4522,9795.804209,3.99999E-07,9795.804209,9795.804209,0
4523,7138.6205795999995,0,7138.6205795999995,7138.6205795999995,0
4524,1410.343064,-9.99999E-08,1410.343064,1410.343064,0
4525,7624.411464899999,0,7624.411464899999,7624.411464899999,0
4526,27228.24508,4.527E-06,27228.24508,27228.24508,0
4527,25865.23448,4.607E-06,25865.23448,25865.23448,0
4528,1553.0884,-1E-07,1553.0884,1553.0884,0
4529,1988.724912,4E-07,1988.724912,1988.724912,0
4530,31328.795653049998,0,31328.795653049998,31328.795653049998,0
4531,11714.36324,-3.703E-06,11714.36324,11714.36324,0
4532,44420.5123,3.095E-06,44420.5123,44420.5123,0
4533,51025.22178,2.472E-06,51025.22178,51025.22178,0
4534,20771.74381,-2.6E-06,20771.74381,20771.74381,0
4535,41829.466321194996,0,41829.466321194996,41829.466321194996,0
4536,29726.97446,-4.83E-07,29726.97446,29726.97446,0
4537,12498.28837,-1.03E-07,12498.28837,12498.28837,0
4538,12303.95666,5.67001E-07,12303.95666,12303.95666,0
4539,12623.65105,4.89E-06,12623.65105,12623.65105,0
4540,9063.886769660001,0,9063.886769660001,9063.886769660001,0
4541,5419.335633,2.90001E-07,5419.335633,5419.335633,0
4542,8735.797545,-9.99898E-09,8735.797545,8735.797545,0
4543,61450.955539621995,0,61450.955539621995,61450.955539621995,0
4544,27078.79698,-1.073E-06,27078.79698,27078.79698,0
4545,3405.052052,1.57E-07,3405.052052,3405.052052,0
4546,4188.804857,-2.43E-07,4188.804857,4188.804857,0
4547,5178.96985,-2.43001E-07,5178.96985,5178.96985,0
4548,9782.834022,2.57001E-07,9782.834022,9782.834022,0
4549,9981.316185,-3.43E-07,9981.316185,9981.316185,0
4550,15078.50754,3.57E-07,15078.50754,15078.50754,0
4551,17443.75682,-3.253E-06,17443.75682,17443.75682,0
4552,7612.857912,3.07E-07,7612.857912,7612.857912,0
4553,16672.70832,4.257E-06,16672.70832,16672.70832,0
4554,23222.7652,2.97E-06,23222.7652,23222.7652,0
4555,17327.19169,4.047E-06,17327.19169,17327.19169,0
4556,229.1194752,0,229.1194752,229.1194752,0
4557,783.484755,0,783.484755,783.484755,0
4558,1380.445502,-2E-07,1380.445502,1380.445502,0
4559,47350.43081,-5.56996E-07,47350.43081,47350.43081,0
4560,30549.53946,3.385E-06,30549.53946,30549.53946,0
4561,7042.463772,-9.99999E-08,7042.463772,7042.463772,0
4562,2567.166736,-3E-07,2567.166736,2567.166736,0
4563,3482.226967,-1.45E-07,3482.226967,3482.226967,0
4564,13471.265903464999,0,13471.265903464999,13471.265903464999,0
4565,16072.76949,2.475E-06,16072.76949,16072.76949,0
4566,2754.6487939999997,0,2754.6487939999997,2754.6487939999997,0
4567,8626.483575,-1.85E-07,8626.483575,8626.483575,0
4568,1738.544682,2.95E-07,1738.544682,1738.544682,0
4569,10792.035642499999,0,10792.035642499999,10792.035642499999,0
4570,13067.95589,-3.59E-06,13067.95589,13067.95589,0
4571,46219.118064664995,0,46219.118064664995,46219.118064664995,0
4572,1075.908025,-3.9E-07,1075.908025,1075.908025,0
4573,33248.81854,-4.253E-06,33248.81854,33248.81854,0
4574,36542.60134,4.437E-06,36542.60134,36542.60134,0
4575,27890.06177,-4.30009E-08,27890.06177,27890.06177,0
4576,3300.537297,2E-07,3300.537297,3300.537297,0
4577,3496.032875,-3E-07,3496.032875,3496.032875,0
4578,3708.633247,5.69999E-08,3708.633247,3708.633247,0
4579,3726.269721,9.99999E-08,3726.269721,3726.269721,0
4580,1826.839063,4.05E-07,1826.839063,1826.839063,0
4581,37948.12796,-3.955E-06,37948.12796,37948.12796,0
4582,18139.24977,1.857E-06,18139.24977,18139.24977,0
4583,9496.228696,-3.50001E-07,9496.228696,9496.228696,0
4584,16993.14181,7.56998E-07,16993.14181,16993.14181,0
4585,10855.02061,-2.37E-06,10855.02061,10855.02061,0
4600,11.63821448,0,11.63821448,11.63821448,0
4601,293.3818963,0,293.3818963,293.3818963,0
4602,231.4195812,0,231.4195812,231.4195812,0
4603,892.3219554,0,892.3219554,892.3219554,0
4606,314.5178728,0,314.5178728,314.5178728,0
4607,198.0911762,0,198.0911762,198.0911762,0
4608,354.2763929,0,354.2763929,354.2763929,0
4609,260.3596759,0,260.3596759,260.3596759,0
4610,1264.19146,0,1264.19146,1264.19146,0
4611,1180.055523,-4E-07,1180.055523,1180.055523,0
4612,1272.4149071099998,0,1272.4149071099998,1272.4149071099998,0
4613,754.1863919,1E-08,754.1863919,754.1863919,0
4616,5.606710298,0,5.606710298,5.606710298,0
4618,4.9458e-06,0,4.9458e-06,4.9458e-06,0
4621,923.3092552,0,923.3092552,923.3092552,0
4622,291.8416549,0,291.8416549,291.8416549,0
4623,1252.273312,0,1252.273312,1252.273312,0
4624,3392.757414,3E-07,3392.757414,3392.757414,0
4625,3392.757414,3E-07,3392.757414,3392.757414,0
4626,1659.861186,0,1659.861186,1659.861186,0
4629,667.5422803,0,667.5422803,667.5422803,0
4630,65.899089,0,65.899089,65.899089,0
4631,881.374891,0,881.374891,881.374891,0
4632,84.96634495,0,84.96634495,84.96634495,0
4633,131.5955861,0,131.5955861,131.5955861,0
4636,966.3307035,0,966.3307035,966.3307035,0
4637,462.0046401,0,462.0046401,462.0046401,0
4638,206.0310202,0,206.0310202,206.0310202,0
4639,323.8111409,0,323.8111409,323.8111409,0
4640,718.4808442,0,718.4808442,718.4808442,0
4641,547.8509405,0,547.8509405,547.8509405,0
4642,410.6060853,0,410.6060853,410.6060853,0
4643,328.7913734,0,328.7913734,328.7913734,0
4644,1196.130978,0,1196.130978,1196.130978,0
4645,420.652948,0,420.652948,420.652948,0
4648,347.3179802,0,347.3179802,347.3179802,0
4649,476.1214717,0,476.1214717,476.1214717,0
4650,463.7043798,0,463.7043798,463.7043798,0
4700,418.8127161,0,418.8127161,418.8127161,0
4701,435.3980203,0,435.3980203,435.3980203,0
4702,1985.250966,0,1985.250966,1985.250966,0
4703,2882.720055,2E-07,2882.720055,2882.720055,0
4704,2721.385487,0,2721.385487,2721.385487,0
4705,2882.720055,2E-07,2882.720055,2882.720055,0
4706,1078.376537,0,1078.376537,1078.376537,0
4709,3160.578228,0,3160.578228,3160.578228,0
4710,6399.383255,-2E-07,6399.383255,6399.383255,0
4711,3238.805027,-2E-07,3238.805027,3238.805027,0
4712,2053.412027,-2E-07,2053.412027,2053.412027,0
4713,308.2700907,0,308.2700907,308.2700907,0
4714,1112.176867,0,1112.176867,1112.176867,0
4715,1112.176867,0,1112.176867,1112.176867,0
4716,170.9595261,0,170.9595261,170.9595261,0
4719,436.9673266,0,436.9673266,436.9673266,0
4720,356.9263838,0,356.9263838,356.9263838,0
4721,258.5295085,0,258.5295085,258.5295085,0
4722,373.5704097,0,373.5704097,373.5704097,0
4723,929.8605398,0,929.8605398,929.8605398,0
4900,7998.072066,4.9E-07,7998.072066,7998.072066,0
4901,1002.9691412899999,0,1002.9691412899999,1002.9691412899999,0
4902,927.0123712,-1E-08,927.0123712,927.0123712,0
4903,9624.402805,-9E-08,9624.402805,9624.402805,0
4904,2744.788398,1.1E-07,2744.788398,2744.788398,0
4905,1244.24573,-1E-07,1244.24573,1244.24573,0
4906,5369.452633020001,0,5369.452633020001,5369.452633020001,0
4907,120.9623172,0,120.9623172,120.9623172,0
4909,685.906462,0,685.906462,685.906462,0
4910,580.8852809,0,580.8852809,580.8852809,0
4911,672.6997093,0,672.6997093,672.6997093,0
4912,161.3291091,0,161.3291091,161.3291091,0
4913,205.2920364,0,205.2920364,205.2920364,0
4914,444.1672124,0,444.1672124,444.1672124,0
4915,453.74495809999996,0,453.74495809999996,453.74495809999996,0
4916,743.919635,0,743.919635,743.919635,0
4917,546.1850247,0,546.1850247,546.1850247,0
4918,1130.345553,9.99999E-08,1130.345553,1130.345553,0
4919,10.9385376,0,10.9385376,10.9385376,0
4920,108.3957954,0,108.3957954,108.3957954,0
4922,490.0422929,0,490.0422929,490.0422929,0
4923,3752.3043,-3E-07,3752.3043,3752.3043,0
4924,13870.45722,-3E-06,13870.45722,13870.45722,0
4925,1605.516898,2E-07,1605.516898,1605.516898,0
4926,1878.9189529999999,0,1878.9189529999999,1878.9189529999999,0
4927,1055.632523,-5E-07,1055.632523,1055.632523,0
4930,154.525064,0,154.525064,154.525064,0
4931,1248.24158,-5E-07,1248.24158,1248.24158,0
4932,1884.527167,-5E-07,1884.527167,1884.527167,0
4933,1838.1353632999999,0,1838.1353632999999,1838.1353632999999,0
4934,1238.528206,-4E-07,1238.528206,1238.528206,0
4935,1970.96749,-2E-07,1970.96749,1970.96749,0
4936,1735.295644,4E-07,1735.295644,1735.295644,0
4937,676.597302,0,676.597302,676.597302,0
4940,6555.752934,0,6555.752934,6555.752934,0
4941,3256.245648,-5E-07,3256.245648,3256.245648,0
4942,5581.812897,-3E-07,5581.812897,5581.812897,0
4943,5610.13993,9.99999E-08,5610.13993,5610.13993,0
4944,1632.387477,1E-07,1632.387477,1632.387477,0
4945,4888.633125,-4E-07,4888.633125,4888.633125,0
4948,2680.489656,-3E-07,2680.489656,2680.489656,0
4949,21103.42766,4.32E-06,21103.42766,21103.42766,0
4950,2256.251757,1.2E-07,2256.251757,2256.251757,0
4951,25849.43848,-3.08E-06,25849.43848,25849.43848,0
4952,9298.428183,-5E-07,9298.428183,9298.428183,0
4953,2937.222625,1E-07,2937.222625,2937.222625,0
4954,17524.36695,4.5E-06,17524.36695,17524.36695,0
4955,9078.130983,0,9078.130983,9078.130983,0
4956,3572.184641,-3E-07,3572.184641,3572.184641,0
4957,1895.5530946999997,0,1895.5530946999997,1895.5530946999997,0
4958,521.5840376,0,521.5840376,521.5840376,0
4959,18590.48309,-5E-06,18590.48309,18590.48309,0
4960,616.4204297,0,616.4204297,616.4204297,0
4961,616.4204297,0,616.4204297,616.4204297,0
4962,78.12073154,0,78.12073154,78.12073154,0
4963,21.71488071,0,21.71488071,21.71488071,0
4964,448.0002057,0,448.0002057,448.0002057,0
4965,66.91343721,0,66.91343721,66.91343721,0
4966,337.5727127,0,337.5727127,337.5727127,0
4967,94.47762289,0,94.47762289,94.47762289,0
4968,58.20055708,0,58.20055708,58.20055708,0
4969,334.6375075,0,334.6375075,334.6375075,0
4970,127.7167192,0,127.7167192,127.7167192,0
4971,79.22175486,0,79.22175486,79.22175486,0
4972,388.4545906,0,388.4545906,388.4545906,0
4973,45.82700328,0,45.82700328,45.82700328,0
4974,5988.515109,0,5988.515109,5988.515109,0
4975,5988.515109,0,5988.515109,5988.515109,0
4976,8362.014847800001,0,8362.014847800001,8362.014847800001,0
4977,21953.89499,5E-07,21953.89499,21953.89499,0
4978,12950.86124,-1.1E-06,12950.86124,12950.86124,0
4979,22263.03395,1.3E-06,22263.03395,22263.03395,0
4980,1379.919559,0,1379.919559,1379.919559,0
4981,21808.32108,3.3E-06,21808.32108,21808.32108,0
4982,22961.88281,-4E-06,22961.88281,22961.88281,0
4983,194.1680178,0,194.1680178,194.1680178,0
4985,694.8275748,0,694.8275748,694.8275748,0
4986,406.6317403,0,406.6317403,406.6317403,0
4987,22782.10889,-4.9E-06,22782.10889,22782.10889,0
4988,23260.7207,3.8E-06,23260.7207,23260.7207,0
5000,1007.514751,4E-07,1007.514751,1007.514751,0
5001,771.7276891,0,771.7276891,771.7276891,0
5002,6380.761675,0,6380.761675,6380.761675,0
5005,2330.73437,3E-07,2330.73437,2330.73437,0
5006,469.2362122,0,469.2362122,469.2362122,0
5007,6841.02914,2.00001E-07,6841.02914,6841.02914,0
5008,1861.498158,9.99999E-08,1861.498158,1861.498158,0
5009,445.66613110000003,0,445.66613110000003,445.66613110000003,0
5010,2187.452101,3E-07,2187.452101,2187.452101,0
5011,6678.764255,3E-07,6678.764255,6678.764255,0
5012,4675.414613,-4E-07,4675.414613,4675.414613,0
5013,3925.0945659999998,0,3925.0945659999998,3925.0945659999998,0
5014,5405.282223,0,5405.282223,5405.282223,0
5015,2025.107406,-3E-07,2025.107406,2025.107406,0
5016,3126.484372,0,3126.484372,3126.484372,0
5017,3220.547823,-3E-07,3220.547823,3220.547823,0
5018,12132.25203,3E-07,12132.25203,12132.25203,0
5019,3748.269561,-2E-07,3748.269561,3748.269561,0
5020,670.1425745,0,670.1425745,670.1425745,0
5021,2939.541497,4E-07,2939.541497,2939.541497,0
5022,1864.145218,-1E-07,1864.145218,1864.145218,0
5023,3443.259781,2E-07,3443.259781,3443.259781,0
5024,941.9108376,0,941.9108376,941.9108376,0
5025,2575.401164,-3E-07,2575.401164,2575.401164,0
